source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- yalahar|bank~tools: (11 waypoints) ---
yalahar|depot~ammo:,node,32790,31233,7,
yalahar|depot~ammo:,node,32790,31238,7,
yalahar|depot~ammo:,stand,32790,31239,7,
yalahar|depot~ammo:,stand,32789,31239,6,
yalahar|depot~ammo:,stand,32790,31239,5,
yalahar|depot~ammo:,stand,32789,31239,4,
yalahar|depot~ammo:,node,32789,31238,3,
yalahar|depot~ammo:,stand,32789,31238,3,

# --- yalahar|depot~runes: (13 waypoints) ---
yalahar|depot~runes:,node,32798,31247,7,
yalahar|depot~runes:,stand,32797,31246,7,
yalahar|depot~runes:,node,32778,31248,5,
yalahar|depot~runes:,stand,32777,31247,5,
yalahar|depot~runes:,node,32796,31246,6,
yalahar|depot~runes:,stand,32797,31246,6,
yalahar|depot~runes:,node,32800,31243,7,
yalahar|depot~runes:,node,32800,31234,7,
yalahar|depot~runes:,node,32790,31233,7,
yalahar|depot~runes:,node,32790,31238,7,
yalahar|depot~runes:,stand,32790,31239,7,
yalahar|depot~runes:,stand,32789,31239,6,
yalahar|depot~runes:,stand,32789,31238,5,

# --- yalahar|depot~potions: (13 waypoints) ---
yalahar|depot~potions:,node,32798,31247,7,
yalahar|depot~potions:,stand,32797,31246,7,
yalahar|depot~potions:,node,32778,31248,5,
yalahar|depot~potions:,stand,32777,31247,5,
yalahar|depot~potions:,node,32796,31246,6,
yalahar|depot~potions:,stand,32797,31246,6,
yalahar|depot~potions:,node,32800,31243,7,
yalahar|depot~potions:,node,32800,31234,7,
yalahar|depot~potions:,node,32790,31233,7,
yalahar|depot~potions:,node,32790,31238,7,
yalahar|depot~potions:,stand,32790,31239,7,
yalahar|depot~potions:,stand,32789,31239,6,
yalahar|depot~potions:,stand,32789,31238,5,

# --- yalahar|depot~food: (20 waypoints) ---
yalahar|depot~food:,node,32798,31247,7,
yalahar|depot~food:,stand,32797,31246,7,
yalahar|depot~food:,node,32778,31248,5,
yalahar|depot~food:,stand,32777,31247,5,
yalahar|depot~food:,node,32796,31246,6,
yalahar|depot~food:,stand,32797,31246,6,
yalahar|depot~food:,node,32802,31250,7,
yalahar|depot~food:,node,32805,31254,7,
yalahar|depot~food:,node,32813,31254,7,
yalahar|depot~food:,node,32821,31254,7,
yalahar|depot~food:,node,32829,31254,7,
yalahar|depot~food:,node,32837,31253,7,
yalahar|depot~food:,node,32842,31248,7,
yalahar|depot~food:,node,32847,31242,7,
yalahar|depot~food:,node,32852,31236,7,
yalahar|depot~food:,node,32856,31230,7,
yalahar|depot~food:,node,32858,31222,7,
yalahar|depot~food:,node,32858,31214,7,
yalahar|depot~food:,node,32854,31209,7,
yalahar|depot~food:,stand,32854,31209,7,

# --- yalahar|depot~loot.morpel: (14 waypoints) ---
yalahar|depot~loot.morpel:,node,32798,31247,7,
yalahar|depot~loot.morpel:,stand,32797,31246,7,
yalahar|depot~loot.morpel:,node,32778,31248,5,
yalahar|depot~loot.morpel:,stand,32777,31247,5,
yalahar|depot~loot.morpel:,node,32796,31246,6,
yalahar|depot~loot.morpel:,stand,32797,31246,6,
yalahar|depot~loot.morpel:,node,32801,31243,7,
yalahar|depot~loot.morpel:,node,32803,31234,7,
yalahar|depot~loot.morpel:,node,32811,31234,7,
yalahar|depot~loot.morpel:,node,32820,31234,7,
yalahar|depot~loot.morpel:,node,32829,31234,7,
yalahar|depot~loot.morpel:,node,32829,31239,7,
yalahar|depot~loot.morpel:,node,32824,31239,7,
yalahar|depot~loot.morpel:,stand,32824,31239,7,

# --- yalahar|depot~loot.oiriz: (11 waypoints) ---
yalahar|depot~loot.oiriz:,node,32798,31247,7,
yalahar|depot~loot.oiriz:,stand,32797,31246,7,
yalahar|depot~loot.oiriz:,node,32778,31248,5,
yalahar|depot~loot.oiriz:,stand,32777,31247,5,
yalahar|depot~loot.oiriz:,node,32796,31246,6,
yalahar|depot~loot.oiriz:,stand,32797,31246,6,
yalahar|depot~loot.oiriz:,node,32800,31243,7,
yalahar|depot~loot.oiriz:,node,32800,31234,7,
yalahar|depot~loot.oiriz:,node,32790,31233,7,
yalahar|depot~loot.oiriz:,node,32789,31237,7,
yalahar|depot~loot.oiriz:,stand,32789,31237,7,

# --- yalahar|depot~temple: (16 waypoints) ---
yalahar|depot~temple:,node,32798,31247,7,
yalahar|depot~temple:,stand,32797,31246,7,
yalahar|depot~temple:,node,32778,31248,5,
yalahar|depot~temple:,stand,32777,31247,5,
yalahar|depot~temple:,node,32796,31246,6,
yalahar|depot~temple:,stand,32797,31246,6,
yalahar|depot~temple:,node,32800,31250,7,
yalahar|depot~temple:,node,32800,31254,7,
yalahar|depot~temple:,stand,32800,31255,7,
yalahar|depot~temple:,node,32796,31259,6,
yalahar|depot~temple:,node,32788,31259,6,
yalahar|depot~temple:,node,32782,31261,6,
yalahar|depot~temple:,node,32783,31268,6,
yalahar|depot~temple:,stand,32784,31269,6,
yalahar|depot~temple:,node,32787,31275,7,
yalahar|depot~temple:,stand,32787,31275,7,

# --- yalahar|depot~trainer: (6 waypoints) ---
yalahar|depot~trainer:,node,32798,31247,7,
yalahar|depot~trainer:,stand,32797,31246,7,
yalahar|depot~trainer:,node,32778,31247,6,
yalahar|depot~trainer:,stand,32777,31247,6,
yalahar|depot~trainer:,node,32786,31250,5,
yalahar|depot~trainer:,stand,32786,31250,5,

# --- yalahar|ammo~depot: (10 waypoints) ---
yalahar|ammo~depot:,stand,32789,31239,3,
yalahar|ammo~depot:,stand,32790,31239,4,
yalahar|ammo~depot:,stand,32789,31239,5,
yalahar|ammo~depot:,stand,32790,31239,6,
yalahar|ammo~depot:,node,32790,31233,7,
yalahar|ammo~depot:,node,32800,31234,7,
yalahar|ammo~depot:,node,32800,31241,7,
yalahar|ammo~depot:,node,32798,31246,7,
yalahar|ammo~depot:,node,32797,31248,7,
yalahar|ammo~depot:,node,32791,31247,7,

# --- yalahar|runes~depot: (8 waypoints) ---
yalahar|runes~depot:,stand,32789,31239,5,
yalahar|runes~depot:,stand,32790,31239,6,
yalahar|runes~depot:,node,32790,31233,7,
yalahar|runes~depot:,node,32800,31234,7,
yalahar|runes~depot:,node,32800,31241,7,
yalahar|runes~depot:,node,32798,31246,7,
yalahar|runes~depot:,node,32797,31248,7,
yalahar|runes~depot:,node,32791,31247,7,

# --- yalahar|potions~depot: (8 waypoints) ---
yalahar|potions~depot:,stand,32789,31239,5,
yalahar|potions~depot:,stand,32790,31239,6,
yalahar|potions~depot:,node,32790,31233,7,
yalahar|potions~depot:,node,32800,31234,7,
yalahar|potions~depot:,node,32800,31241,7,
yalahar|potions~depot:,node,32798,31246,7,
yalahar|potions~depot:,node,32797,31248,7,
yalahar|potions~depot:,node,32791,31247,7,

# --- yalahar|food~depot: (14 waypoints) ---
yalahar|food~depot:,node,32859,31213,7,
yalahar|food~depot:,node,32858,31221,7,
yalahar|food~depot:,node,32856,31229,7,
yalahar|food~depot:,node,32852,31236,7,
yalahar|food~depot:,node,32847,31244,7,
yalahar|food~depot:,node,32840,31250,7,
yalahar|food~depot:,node,32833,31254,7,
yalahar|food~depot:,node,32824,31254,7,
yalahar|food~depot:,node,32815,31254,7,
yalahar|food~depot:,node,32806,31254,7,
yalahar|food~depot:,node,32801,31250,7,
yalahar|food~depot:,node,32798,31247,7,
yalahar|food~depot:,node,32797,31248,7,
yalahar|food~depot:,node,32791,31247,7,

# --- yalahar|loot.morpel~depot: (9 waypoints) ---
yalahar|loot.morpel~depot:,node,32829,31239,7,
yalahar|loot.morpel~depot:,node,32829,31234,7,
yalahar|loot.morpel~depot:,node,32819,31234,7,
yalahar|loot.morpel~depot:,node,32811,31234,7,
yalahar|loot.morpel~depot:,node,32803,31234,7,
yalahar|loot.morpel~depot:,node,32801,31241,7,
yalahar|loot.morpel~depot:,node,32798,31246,7,
yalahar|loot.morpel~depot:,node,32797,31248,7,
yalahar|loot.morpel~depot:,node,32791,31247,7,

# --- yalahar|loot.oiriz~depot: (6 waypoints) ---
yalahar|loot.oiriz~depot:,node,32790,31233,7,
yalahar|loot.oiriz~depot:,node,32800,31234,7,
yalahar|loot.oiriz~depot:,node,32800,31241,7,
yalahar|loot.oiriz~depot:,node,32798,31246,7,
yalahar|loot.oiriz~depot:,node,32797,31248,7,
yalahar|loot.oiriz~depot:,node,32791,31247,7,

# --- yalahar|temple~depot: (10 waypoints) ---
yalahar|temple~depot:,node,32785,31270,7,
yalahar|temple~depot:,stand,32784,31269,7,
yalahar|temple~depot:,node,32782,31263,6,
yalahar|temple~depot:,node,32787,31259,6,
yalahar|temple~depot:,node,32794,31258,6,
yalahar|temple~depot:,node,32800,31257,6,
yalahar|temple~depot:,stand,32800,31256,6,
yalahar|temple~depot:,node,32798,31247,7,
yalahar|temple~depot:,node,32797,31248,7,
yalahar|temple~depot:,node,32791,31247,7,

# --- yalahar|trainers~depot: (2 waypoints) ---
yalahar|trainers~depot:,node,32778,31248,5,
yalahar|trainers~depot:,stand,32777,31247,5,

# --- yalahar|ammo~runes: (3 waypoints) ---
yalahar|ammo~runes:,stand,32789,31239,3,
yalahar|ammo~runes:,stand,32790,31239,4,
yalahar|ammo~runes:,stand,32790,31238,5,

# --- yalahar|ammo~potions: (3 waypoints) ---
yalahar|ammo~potions:,stand,32789,31239,3,
yalahar|ammo~potions:,stand,32790,31239,4,
yalahar|ammo~potions:,stand,32790,31238,5,

# --- yalahar|ammo~food: (20 waypoints) ---
yalahar|ammo~food:,stand,32789,31239,3,
yalahar|ammo~food:,stand,32790,31239,4,
yalahar|ammo~food:,stand,32789,31239,5,
yalahar|ammo~food:,stand,32790,31239,6,
yalahar|ammo~food:,node,32790,31233,7,
yalahar|ammo~food:,node,32798,31233,7,
yalahar|ammo~food:,node,32807,31233,7,
yalahar|ammo~food:,node,32816,31233,7,
yalahar|ammo~food:,node,32825,31233,7,
yalahar|ammo~food:,node,32830,31235,7,
yalahar|ammo~food:,node,32832,31243,7,
yalahar|ammo~food:,node,32836,31249,7,
yalahar|ammo~food:,node,32843,31247,7,
yalahar|ammo~food:,node,32848,31242,7,
yalahar|ammo~food:,node,32852,31237,7,
yalahar|ammo~food:,node,32856,31230,7,
yalahar|ammo~food:,node,32858,31222,7,
yalahar|ammo~food:,node,32858,31214,7,
yalahar|ammo~food:,node,32854,31209,7,
yalahar|ammo~food:,stand,32854,31209,7,

# --- yalahar|ammo~loot.morpel: (12 waypoints) ---
yalahar|ammo~loot.morpel:,stand,32789,31239,3,
yalahar|ammo~loot.morpel:,stand,32790,31239,4,
yalahar|ammo~loot.morpel:,stand,32789,31239,5,
yalahar|ammo~loot.morpel:,stand,32790,31239,6,
yalahar|ammo~loot.morpel:,node,32790,31233,7,
yalahar|ammo~loot.morpel:,node,32798,31233,7,
yalahar|ammo~loot.morpel:,node,32807,31233,7,
yalahar|ammo~loot.morpel:,node,32816,31233,7,
yalahar|ammo~loot.morpel:,node,32825,31233,7,
yalahar|ammo~loot.morpel:,node,32829,31236,7,
yalahar|ammo~loot.morpel:,node,32824,31239,7,
yalahar|ammo~loot.morpel:,stand,32824,31239,7,

# --- yalahar|ammo~loot.oiriz: (6 waypoints) ---
yalahar|ammo~loot.oiriz:,stand,32789,31239,3,
yalahar|ammo~loot.oiriz:,stand,32790,31239,4,
yalahar|ammo~loot.oiriz:,stand,32789,31239,5,
yalahar|ammo~loot.oiriz:,stand,32790,31239,6,
yalahar|ammo~loot.oiriz:,node,32789,31237,7,
yalahar|ammo~loot.oiriz:,stand,32789,31237,7,

# --- yalahar|ammo~temple: (18 waypoints) ---
yalahar|ammo~temple:,stand,32789,31239,3,
yalahar|ammo~temple:,stand,32790,31239,4,
yalahar|ammo~temple:,stand,32789,31239,5,
yalahar|ammo~temple:,stand,32790,31239,6,
yalahar|ammo~temple:,node,32790,31233,7,
yalahar|ammo~temple:,node,32798,31233,7,
yalahar|ammo~temple:,node,32800,31238,7,
yalahar|ammo~temple:,node,32800,31243,7,
yalahar|ammo~temple:,node,32800,31249,7,
yalahar|ammo~temple:,node,32800,31254,7,
yalahar|ammo~temple:,stand,32800,31255,7,
yalahar|ammo~temple:,node,32796,31259,6,
yalahar|ammo~temple:,node,32788,31259,6,
yalahar|ammo~temple:,node,32782,31262,6,
yalahar|ammo~temple:,node,32783,31268,6,
yalahar|ammo~temple:,stand,32784,31269,6,
yalahar|ammo~temple:,node,32787,31275,7,
yalahar|ammo~temple:,stand,32787,31275,7,

# --- yalahar|ammo~trainers: (16 waypoints) ---
yalahar|ammo~trainers:,stand,32789,31239,3,
yalahar|ammo~trainers:,stand,32790,31239,4,
yalahar|ammo~trainers:,stand,32789,31239,5,
yalahar|ammo~trainers:,stand,32790,31239,6,
yalahar|ammo~trainers:,node,32790,31233,7,
yalahar|ammo~trainers:,node,32798,31233,7,
yalahar|ammo~trainers:,node,32800,31238,7,
yalahar|ammo~trainers:,node,32800,31243,7,
yalahar|ammo~trainers:,node,32798,31246,7,
yalahar|ammo~trainers:,stand,32797,31246,7,
yalahar|ammo~trainers:,node,32790,31246,6,
yalahar|ammo~trainers:,node,32783,31246,6,
yalahar|ammo~trainers:,node,32778,31247,6,
yalahar|ammo~trainers:,stand,32777,31247,6,
yalahar|ammo~trainers:,node,32786,31250,5,
yalahar|ammo~trainers:,stand,32786,31250,5,

# --- yalahar|runes~runes: (1 waypoints) ---
yalahar|runes~runes:,stand,32789,31238,5,

# --- yalahar|potions~potions: (1 waypoints) ---
yalahar|potions~potions:,stand,32789,31238,5,

# --- yalahar|potions~runes: (1 waypoints) ---
yalahar|potions~runes:,stand,32789,31238,5,

# --- yalahar|runes~potions: (1 waypoints) ---
yalahar|runes~potions:,stand,32789,31238,5,

# --- yalahar|trainers~trainers: (2 waypoints) ---
yalahar|trainers~trainers:,node,32786,31250,5,
yalahar|trainers~trainers:,stand,32786,31250,5,

# --- yalahar|food~food: (2 waypoints) ---
yalahar|food~food:,node,32854,31209,7,
yalahar|food~food:,stand,32854,31209,7,

# --- yalahar|loot.morpel~loot.morpel: (2 waypoints) ---
yalahar|loot.morpel~loot.morpel:,node,32824,31239,7,
yalahar|loot.morpel~loot.morpel:,stand,32824,31239,7,

# --- yalahar|loot.oiriz~loot.oiriz: (2 waypoints) ---
yalahar|loot.oiriz~loot.oiriz:,node,32789,31237,7,
yalahar|loot.oiriz~loot.oiriz:,stand,32789,31237,7,

# --- yalahar|temple~temple: (4 waypoints) ---
yalahar|temple~temple:,node,32783,31268,6,
yalahar|temple~temple:,stand,32784,31269,6,
yalahar|temple~temple:,node,32787,31276,7,
yalahar|temple~temple:,stand,32787,31276,7,

# --- yalahar|runes~ammo: (4 waypoints) ---
yalahar|runes~ammo:,stand,32790,31239,5,
yalahar|runes~ammo:,stand,32789,31239,4,
yalahar|runes~ammo:,node,32789,31238,3,
yalahar|runes~ammo:,stand,32789,31238,3,

# --- yalahar|runes~food: (17 waypoints) ---
yalahar|runes~food:,stand,32789,31239,5,
yalahar|runes~food:,stand,32790,31239,6,
yalahar|runes~food:,node,32790,31233,7,
yalahar|runes~food:,node,32800,31233,7,
yalahar|runes~food:,node,32810,31233,7,
yalahar|runes~food:,node,32820,31233,7,
yalahar|runes~food:,node,32829,31234,7,
yalahar|runes~food:,node,32831,31242,7,
yalahar|runes~food:,node,32834,31249,7,
yalahar|runes~food:,node,32841,31249,7,
yalahar|runes~food:,node,32845,31244,7,
yalahar|runes~food:,node,32851,31237,7,
yalahar|runes~food:,node,32855,31231,7,
yalahar|runes~food:,node,32858,31224,7,
yalahar|runes~food:,node,32858,31215,7,
yalahar|runes~food:,node,32854,31209,7,
yalahar|runes~food:,stand,32854,31209,7,

# --- yalahar|runes~loot.morpel: (10 waypoints) ---
yalahar|runes~loot.morpel:,stand,32789,31239,5,
yalahar|runes~loot.morpel:,stand,32790,31239,6,
yalahar|runes~loot.morpel:,node,32790,31233,7,
yalahar|runes~loot.morpel:,node,32800,31233,7,
yalahar|runes~loot.morpel:,node,32810,31233,7,
yalahar|runes~loot.morpel:,node,32820,31233,7,
yalahar|runes~loot.morpel:,node,32829,31234,7,
yalahar|runes~loot.morpel:,node,32829,31239,7,
yalahar|runes~loot.morpel:,node,32824,31239,7,
yalahar|runes~loot.morpel:,stand,32824,31239,7,

# --- yalahar|runes~loot.oiriz: (4 waypoints) ---
yalahar|runes~loot.oiriz:,stand,32789,31239,5,
yalahar|runes~loot.oiriz:,stand,32790,31239,6,
yalahar|runes~loot.oiriz:,node,32789,31237,7,
yalahar|runes~loot.oiriz:,stand,32789,31237,7,

# --- yalahar|runes~temple: (15 waypoints) ---
yalahar|runes~temple:,stand,32789,31239,5,
yalahar|runes~temple:,stand,32790,31239,6,
yalahar|runes~temple:,node,32790,31233,7,
yalahar|runes~temple:,node,32799,31234,7,
yalahar|runes~temple:,node,32800,31240,7,
yalahar|runes~temple:,node,32800,31248,7,
yalahar|runes~temple:,node,32800,31254,7,
yalahar|runes~temple:,stand,32800,31255,7,
yalahar|runes~temple:,node,32796,31259,6,
yalahar|runes~temple:,node,32787,31259,6,
yalahar|runes~temple:,node,32782,31262,6,
yalahar|runes~temple:,node,32783,31268,6,
yalahar|runes~temple:,stand,32784,31269,6,
yalahar|runes~temple:,node,32787,31275,7,
yalahar|runes~temple:,stand,32787,31275,7,

# --- yalahar|runes~trainers: (13 waypoints) ---
yalahar|runes~trainers:,stand,32789,31239,5,
yalahar|runes~trainers:,stand,32790,31239,6,
yalahar|runes~trainers:,node,32790,31233,7,
yalahar|runes~trainers:,node,32799,31234,7,
yalahar|runes~trainers:,node,32800,31240,7,
yalahar|runes~trainers:,node,32798,31246,7,
yalahar|runes~trainers:,stand,32797,31246,7,
yalahar|runes~trainers:,node,32790,31246,6,
yalahar|runes~trainers:,node,32784,31246,6,
yalahar|runes~trainers:,node,32778,31247,6,
yalahar|runes~trainers:,stand,32777,31247,6,
yalahar|runes~trainers:,node,32786,31250,5,
yalahar|runes~trainers:,stand,32786,31250,5,

# --- yalahar|potions~ammo: (4 waypoints) ---
yalahar|potions~ammo:,stand,32790,31239,5,
yalahar|potions~ammo:,stand,32789,31239,4,
yalahar|potions~ammo:,node,32789,31238,3,
yalahar|potions~ammo:,stand,32789,31238,3,

# --- yalahar|potions~food: (17 waypoints) ---
yalahar|potions~food:,stand,32789,31239,5,
yalahar|potions~food:,stand,32790,31239,6,
yalahar|potions~food:,node,32790,31233,7,
yalahar|potions~food:,node,32800,31233,7,
yalahar|potions~food:,node,32810,31233,7,
yalahar|potions~food:,node,32820,31233,7,
yalahar|potions~food:,node,32829,31234,7,
yalahar|potions~food:,node,32831,31242,7,
yalahar|potions~food:,node,32834,31249,7,
yalahar|potions~food:,node,32841,31249,7,
yalahar|potions~food:,node,32845,31244,7,
yalahar|potions~food:,node,32851,31237,7,
yalahar|potions~food:,node,32855,31231,7,
yalahar|potions~food:,node,32858,31224,7,
yalahar|potions~food:,node,32858,31215,7,
yalahar|potions~food:,node,32854,31209,7,
yalahar|potions~food:,stand,32854,31209,7,

# --- yalahar|potions~loot.morpel: (10 waypoints) ---
yalahar|potions~loot.morpel:,stand,32789,31239,5,
yalahar|potions~loot.morpel:,stand,32790,31239,6,
yalahar|potions~loot.morpel:,node,32790,31233,7,
yalahar|potions~loot.morpel:,node,32800,31233,7,
yalahar|potions~loot.morpel:,node,32810,31233,7,
yalahar|potions~loot.morpel:,node,32820,31233,7,
yalahar|potions~loot.morpel:,node,32829,31234,7,
yalahar|potions~loot.morpel:,node,32829,31239,7,
yalahar|potions~loot.morpel:,node,32824,31239,7,
yalahar|potions~loot.morpel:,stand,32824,31239,7,

# --- yalahar|potions~loot.oiriz: (4 waypoints) ---
yalahar|potions~loot.oiriz:,stand,32789,31239,5,
yalahar|potions~loot.oiriz:,stand,32790,31239,6,
yalahar|potions~loot.oiriz:,node,32789,31237,7,
yalahar|potions~loot.oiriz:,stand,32789,31237,7,

# --- yalahar|potions~temple: (15 waypoints) ---
yalahar|potions~temple:,stand,32789,31239,5,
yalahar|potions~temple:,stand,32790,31239,6,
yalahar|potions~temple:,node,32790,31233,7,
yalahar|potions~temple:,node,32799,31234,7,
yalahar|potions~temple:,node,32800,31240,7,
yalahar|potions~temple:,node,32800,31248,7,
yalahar|potions~temple:,node,32800,31254,7,
yalahar|potions~temple:,stand,32800,31255,7,
yalahar|potions~temple:,node,32796,31259,6,
yalahar|potions~temple:,node,32787,31259,6,
yalahar|potions~temple:,node,32782,31262,6,
yalahar|potions~temple:,node,32783,31268,6,
yalahar|potions~temple:,stand,32784,31269,6,
yalahar|potions~temple:,node,32787,31275,7,
yalahar|potions~temple:,stand,32787,31275,7,

# --- yalahar|potions~trainers: (13 waypoints) ---
yalahar|potions~trainers:,stand,32789,31239,5,
yalahar|potions~trainers:,stand,32790,31239,6,
yalahar|potions~trainers:,node,32790,31233,7,
yalahar|potions~trainers:,node,32799,31234,7,
yalahar|potions~trainers:,node,32800,31240,7,
yalahar|potions~trainers:,node,32798,31246,7,
yalahar|potions~trainers:,stand,32797,31246,7,
yalahar|potions~trainers:,node,32790,31246,6,
yalahar|potions~trainers:,node,32784,31246,6,
yalahar|potions~trainers:,node,32778,31247,6,
yalahar|potions~trainers:,stand,32777,31247,6,
yalahar|potions~trainers:,node,32786,31250,5,
yalahar|potions~trainers:,stand,32786,31250,5,

# --- yalahar|food~ammo: (17 waypoints) ---
yalahar|food~ammo:,node,32859,31217,7,
yalahar|food~ammo:,node,32857,31227,7,
yalahar|food~ammo:,node,32853,31235,7,
yalahar|food~ammo:,node,32847,31242,7,
yalahar|food~ammo:,node,32840,31249,7,
yalahar|food~ammo:,node,32833,31247,7,
yalahar|food~ammo:,node,32830,31238,7,
yalahar|food~ammo:,node,32824,31233,7,
yalahar|food~ammo:,node,32813,31233,7,
yalahar|food~ammo:,node,32802,31233,7,
yalahar|food~ammo:,node,32790,31233,7,
yalahar|food~ammo:,node,32790,31238,7,
yalahar|food~ammo:,stand,32790,31239,7,
yalahar|food~ammo:,stand,32789,31239,6,
yalahar|food~ammo:,stand,32790,31239,5,
yalahar|food~ammo:,stand,32789,31239,4,
yalahar|food~ammo:,stand,32789,31238,3,

# --- yalahar|food~potions: (15 waypoints) ---
yalahar|food~potions:,node,32859,31217,7,
yalahar|food~potions:,node,32857,31227,7,
yalahar|food~potions:,node,32853,31235,7,
yalahar|food~potions:,node,32847,31242,7,
yalahar|food~potions:,node,32840,31249,7,
yalahar|food~potions:,node,32833,31247,7,
yalahar|food~potions:,node,32830,31238,7,
yalahar|food~potions:,node,32824,31233,7,
yalahar|food~potions:,node,32813,31233,7,
yalahar|food~potions:,node,32802,31233,7,
yalahar|food~potions:,node,32790,31233,7,
yalahar|food~potions:,node,32790,31238,7,
yalahar|food~potions:,stand,32790,31239,7,
yalahar|food~potions:,stand,32789,31239,6,
yalahar|food~potions:,stand,32789,31238,5,

# --- yalahar|food~runes: (15 waypoints) ---
yalahar|food~runes:,node,32859,31217,7,
yalahar|food~runes:,node,32857,31227,7,
yalahar|food~runes:,node,32853,31235,7,
yalahar|food~runes:,node,32847,31242,7,
yalahar|food~runes:,node,32840,31249,7,
yalahar|food~runes:,node,32833,31247,7,
yalahar|food~runes:,node,32830,31238,7,
yalahar|food~runes:,node,32824,31233,7,
yalahar|food~runes:,node,32813,31233,7,
yalahar|food~runes:,node,32802,31233,7,
yalahar|food~runes:,node,32790,31233,7,
yalahar|food~runes:,node,32790,31238,7,
yalahar|food~runes:,stand,32790,31239,7,
yalahar|food~runes:,stand,32789,31239,6,
yalahar|food~runes:,stand,32789,31238,5,

# --- yalahar|food~loot.morpel: (9 waypoints) ---
yalahar|food~loot.morpel:,node,32859,31217,7,
yalahar|food~loot.morpel:,node,32857,31227,7,
