source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- liberty bay|boat~boat: (2 waypoints) ---
liberty bay|depot~south.exit:,node,32311,32842,7,
liberty bay|depot~south.exit:,node,32311,32849,7,
liberty bay|depot~south.exit:,node,32311,32857,7,
liberty bay|depot~south.exit:,node,32306,32861,7,

# --- liberty bay|bank~south.exit: (7 waypoints) ---
liberty bay|bank~south.exit:,node,32330,32836,7,
liberty bay|bank~south.exit:,node,32324,32836,7,
liberty bay|bank~south.exit:,node,32318,32838,7,
liberty bay|bank~south.exit:,node,32311,32842,7,
liberty bay|bank~south.exit:,node,32311,32849,7,
liberty bay|bank~south.exit:,node,32311,32857,7,
liberty bay|bank~south.exit:,node,32306,32861,7,

# --- liberty bay|potions~south.exit: (12 waypoints) ---
liberty bay|potions~south.exit:,node,32346,32815,7,
liberty bay|potions~south.exit:,node,32341,32816,7,
liberty bay|potions~south.exit:,node,32340,32822,7,
liberty bay|potions~south.exit:,node,32337,32827,7,
liberty bay|potions~south.exit:,node,32329,32827,7,
liberty bay|potions~south.exit:,node,32324,32829,7,
liberty bay|potions~south.exit:,node,32322,32834,7,
liberty bay|potions~south.exit:,node,32318,32838,7,
liberty bay|potions~south.exit:,node,32311,32842,7,
liberty bay|potions~south.exit:,node,32311,32849,7,
liberty bay|potions~south.exit:,node,32311,32857,7,
liberty bay|potions~south.exit:,node,32306,32861,7,

# --- liberty bay|runes~south.exit: (12 waypoints) ---
liberty bay|runes~south.exit:,node,32346,32815,7,
liberty bay|runes~south.exit:,node,32341,32816,7,
liberty bay|runes~south.exit:,node,32340,32822,7,
liberty bay|runes~south.exit:,node,32337,32827,7,
liberty bay|runes~south.exit:,node,32329,32827,7,
liberty bay|runes~south.exit:,node,32324,32829,7,
liberty bay|runes~south.exit:,node,32322,32834,7,
liberty bay|runes~south.exit:,node,32318,32838,7,
liberty bay|runes~south.exit:,node,32311,32842,7,
liberty bay|runes~south.exit:,node,32311,32849,7,
liberty bay|runes~south.exit:,node,32311,32857,7,
liberty bay|runes~south.exit:,node,32306,32861,7,

# --- liberty bay|food~south.exit: (5 waypoints) ---
liberty bay|food~south.exit:,node,32304,32838,7,
liberty bay|food~south.exit:,node,32311,32842,7,
liberty bay|food~south.exit:,node,32311,32849,7,
liberty bay|food~south.exit:,node,32311,32857,7,
liberty bay|food~south.exit:,node,32306,32861,7,

# --- liberty bay|ammo~south.exit: (8 waypoints) ---
liberty bay|ammo~south.exit:,node,32294,32825,7,
liberty bay|ammo~south.exit:,node,32301,32827,7,
liberty bay|ammo~south.exit:,node,32310,32828,7,
liberty bay|ammo~south.exit:,node,32311,32834,7,
liberty bay|ammo~south.exit:,node,32311,32842,7,
liberty bay|ammo~south.exit:,node,32311,32849,7,
liberty bay|ammo~south.exit:,node,32311,32857,7,
liberty bay|ammo~south.exit:,node,32306,32861,7,

# --- liberty bay|loot~south.exit: (8 waypoints) ---
liberty bay|loot~south.exit:,node,32294,32825,7,
liberty bay|loot~south.exit:,node,32301,32827,7,
liberty bay|loot~south.exit:,node,32310,32828,7,
liberty bay|loot~south.exit:,node,32311,32834,7,
liberty bay|loot~south.exit:,node,32311,32842,7,
liberty bay|loot~south.exit:,node,32311,32849,7,
liberty bay|loot~south.exit:,node,32311,32857,7,
liberty bay|loot~south.exit:,node,32306,32861,7,

# --- liberty bay|west.exit~south.exit: (10 waypoints) ---
liberty bay|west.exit~south.exit:,node,32268,32818,7,
liberty bay|west.exit~south.exit:,node,32273,32821,7,
liberty bay|west.exit~south.exit:,node,32275,32829,7,
liberty bay|west.exit~south.exit:,node,32275,32835,7,
liberty bay|west.exit~south.exit:,node,32279,32840,7,
liberty bay|west.exit~south.exit:,node,32282,32847,7,
liberty bay|west.exit~south.exit:,node,32283,32855,7,
liberty bay|west.exit~south.exit:,node,32289,32860,7,
liberty bay|west.exit~south.exit:,node,32298,32861,7,
liberty bay|west.exit~south.exit:,node,32306,32861,7,

# --- liberty bay|trainers~south.exit: (30 waypoints) ---
liberty bay|trainers~south.exit:,node,32395,32815,2,
liberty bay|trainers~south.exit:,stand,32400,32812,2,
liberty bay|trainers~south.exit:,stand,32398,32811,3,
liberty bay|trainers~south.exit:,node,32401,32816,4,
liberty bay|trainers~south.exit:,node,32409,32817,4,
liberty bay|trainers~south.exit:,node,32409,32807,4,
liberty bay|trainers~south.exit:,stand,32409,32806,4,
liberty bay|trainers~south.exit:,node,32406,32801,5,
liberty bay|trainers~south.exit:,node,32398,32801,5,
liberty bay|trainers~south.exit:,node,32391,32801,5,
liberty bay|trainers~south.exit:,stand,32391,32802,5,
liberty bay|trainers~south.exit:,node,32388,32808,6,
liberty bay|trainers~south.exit:,node,32387,32812,6,
liberty bay|trainers~south.exit:,node,32383,32816,6,
liberty bay|trainers~south.exit:,stand,32383,32815,6,
liberty bay|trainers~south.exit:,node,32372,32815,7,
liberty bay|trainers~south.exit:,node,32363,32815,7,
liberty bay|trainers~south.exit:,node,32354,32815,7,
liberty bay|trainers~south.exit:,node,32346,32815,7,
liberty bay|trainers~south.exit:,node,32341,32816,7,
liberty bay|trainers~south.exit:,node,32340,32822,7,
liberty bay|trainers~south.exit:,node,32337,32827,7,
liberty bay|trainers~south.exit:,node,32329,32827,7,
liberty bay|trainers~south.exit:,node,32324,32829,7,
liberty bay|trainers~south.exit:,node,32322,32834,7,
liberty bay|trainers~south.exit:,node,32318,32838,7,
liberty bay|trainers~south.exit:,node,32311,32842,7,
liberty bay|trainers~south.exit:,node,32311,32849,7,
liberty bay|trainers~south.exit:,node,32311,32857,7,
liberty bay|trainers~south.exit:,node,32306,32861,7,

# --- liberty bay|south.exit~south.exit: (1 waypoints) ---
liberty bay|south.exit~south.exit:,node,32306,32861,7,

# --- liberty bay|south.exit~boat: (8 waypoints) ---
liberty bay|south.exit~boat:,node,32311,32857,7,
liberty bay|south.exit~boat:,node,32311,32850,7,
liberty bay|south.exit~boat:,node,32311,32843,7,
liberty bay|south.exit~boat:,node,32315,32839,7,
liberty bay|south.exit~boat:,node,32322,32837,7,
liberty bay|south.exit~boat:,node,32329,32836,7,
liberty bay|south.exit~boat:,node,32338,32836,7,
liberty bay|south.exit~boat:,stand,32338,32836,7,

# --- liberty bay|south.exit~depot: (8 waypoints) ---
liberty bay|south.exit~depot:,node,32311,32857,7,
liberty bay|south.exit~depot:,node,32311,32850,7,
liberty bay|south.exit~depot:,node,32311,32843,7,
liberty bay|south.exit~depot:,node,32315,32839,7,
liberty bay|south.exit~depot:,node,32322,32837,7,
liberty bay|south.exit~depot:,node,32329,32836,7,
liberty bay|south.exit~depot:,node,32335,32837,7,
liberty bay|south.exit~depot:,stand,32336,32838,7,

# --- liberty bay|south.exit~potions: (13 waypoints) ---
liberty bay|south.exit~potions:,node,32311,32857,7,
liberty bay|south.exit~potions:,node,32311,32850,7,
liberty bay|south.exit~potions:,node,32311,32843,7,
liberty bay|south.exit~potions:,node,32315,32839,7,
liberty bay|south.exit~potions:,node,32322,32837,7,
liberty bay|south.exit~potions:,node,32323,32831,7,
liberty bay|south.exit~potions:,node,32328,32827,7,
liberty bay|south.exit~potions:,node,32335,32827,7,
liberty bay|south.exit~potions:,node,32340,32823,7,
liberty bay|south.exit~potions:,node,32341,32817,7,
liberty bay|south.exit~potions:,node,32345,32815,7,
liberty bay|south.exit~potions:,node,32346,32810,7,
liberty bay|south.exit~potions:,stand,32346,32810,7,

# --- liberty bay|south.exit~runes: (13 waypoints) ---
liberty bay|south.exit~runes:,node,32311,32857,7,
liberty bay|south.exit~runes:,node,32311,32850,7,
liberty bay|south.exit~runes:,node,32311,32843,7,
liberty bay|south.exit~runes:,node,32315,32839,7,
liberty bay|south.exit~runes:,node,32322,32837,7,
liberty bay|south.exit~runes:,node,32323,32831,7,
liberty bay|south.exit~runes:,node,32328,32827,7,
liberty bay|south.exit~runes:,node,32335,32827,7,
liberty bay|south.exit~runes:,node,32340,32823,7,
liberty bay|south.exit~runes:,node,32341,32817,7,
liberty bay|south.exit~runes:,node,32345,32815,7,
liberty bay|south.exit~runes:,node,32346,32810,7,
liberty bay|south.exit~runes:,stand,32346,32810,7,

# --- liberty bay|south.exit~ammo: (9 waypoints) ---
liberty bay|south.exit~ammo:,node,32311,32857,7,
liberty bay|south.exit~ammo:,node,32311,32850,7,
liberty bay|south.exit~ammo:,node,32311,32843,7,
liberty bay|south.exit~ammo:,node,32311,32835,7,
liberty bay|south.exit~ammo:,node,32310,32828,7,
liberty bay|south.exit~ammo:,node,32303,32827,7,
liberty bay|south.exit~ammo:,node,32294,32825,7,
liberty bay|south.exit~ammo:,node,32294,32820,7,
liberty bay|south.exit~ammo:,stand,32294,32820,7,

# --- liberty bay|south.exit~loot: (9 waypoints) ---
liberty bay|south.exit~loot:,node,32311,32857,7,
liberty bay|south.exit~loot:,node,32311,32850,7,
liberty bay|south.exit~loot:,node,32311,32843,7,
liberty bay|south.exit~loot:,node,32311,32835,7,
liberty bay|south.exit~loot:,node,32310,32828,7,
liberty bay|south.exit~loot:,node,32303,32827,7,
liberty bay|south.exit~loot:,node,32294,32825,7,
liberty bay|south.exit~loot:,node,32294,32820,7,
liberty bay|south.exit~loot:,stand,32294,32820,7,

# --- liberty bay|south.exit~food: (4 waypoints) ---
liberty bay|south.exit~food:,node,32311,32857,7,
liberty bay|south.exit~food:,node,32311,32850,7,
liberty bay|south.exit~food:,node,32311,32843,7,
liberty bay|south.exit~food:,node,32313,32834,7,

# --- liberty bay|south.exit~temple: (7 waypoints) ---
liberty bay|south.exit~temple:,node,32316,32826,7,
liberty bay|south.exit~temple:,node,32311,32857,7,
liberty bay|south.exit~temple:,node,32311,32850,7,
liberty bay|south.exit~temple:,node,32311,32843,7,
liberty bay|south.exit~temple:,node,32305,32839,7,
liberty bay|south.exit~temple:,node,32300,32833,7,
liberty bay|south.exit~temple:,stand,32300,32833,7,

# --- liberty bay|south.exit~trainers: (35 waypoints) ---
liberty bay|south.exit~trainers:,node,32311,32857,7,
liberty bay|south.exit~trainers:,node,32311,32850,7,
liberty bay|south.exit~trainers:,node,32311,32843,7,
liberty bay|south.exit~trainers:,node,32315,32839,7,
liberty bay|south.exit~trainers:,node,32322,32837,7,
liberty bay|south.exit~trainers:,node,32323,32831,7,
liberty bay|south.exit~trainers:,node,32328,32827,7,
liberty bay|south.exit~trainers:,node,32335,32827,7,
liberty bay|south.exit~trainers:,node,32340,32823,7,
liberty bay|south.exit~trainers:,node,32341,32817,7,
liberty bay|south.exit~trainers:,node,32345,32815,7,
liberty bay|south.exit~trainers:,node,32352,32815,7,
liberty bay|south.exit~trainers:,node,32360,32815,7,
liberty bay|south.exit~trainers:,node,32368,32815,7,
liberty bay|south.exit~trainers:,node,32375,32815,7,
liberty bay|south.exit~trainers:,node,32382,32814,7,
liberty bay|south.exit~trainers:,stand,32382,32815,7,
liberty bay|south.exit~trainers:,node,32387,32814,6,
liberty bay|south.exit~trainers:,node,32389,32808,6,
liberty bay|south.exit~trainers:,node,32391,32803,6,
liberty bay|south.exit~trainers:,stand,32391,32802,6,
liberty bay|south.exit~trainers:,node,32398,32801,5,
liberty bay|south.exit~trainers:,node,32405,32801,5,
liberty bay|south.exit~trainers:,node,32409,32805,5,
liberty bay|south.exit~trainers:,stand,32409,32806,5,
liberty bay|south.exit~trainers:,node,32409,32817,4,
liberty bay|south.exit~trainers:,node,32403,32817,4,
liberty bay|south.exit~trainers:,node,32398,32812,4,
liberty bay|south.exit~trainers:,stand,32398,32811,4,
liberty bay|south.exit~trainers:,stand,32397,32810,3,
liberty bay|south.exit~trainers:,stand,32397,32812,3,
liberty bay|south.exit~trainers:,stand,32400,32812,3,
liberty bay|south.exit~trainers:,node,32395,32815,2,
liberty bay|south.exit~trainers:,node,32395,32822,2,
liberty bay|south.exit~trainers:,stand,32395,32822,2,

# --- liberty bay|south.exit~west.exit: (11 waypoints) ---
liberty bay|south.exit~west.exit:,node,32298,32861,7,
liberty bay|south.exit~west.exit:,node,32290,32860,7,
liberty bay|south.exit~west.exit:,node,32284,32857,7,
liberty bay|south.exit~west.exit:,node,32282,32851,7,
liberty bay|south.exit~west.exit:,node,32282,32844,7,
liberty bay|south.exit~west.exit:,node,32279,32840,7,
liberty bay|south.exit~west.exit:,node,32275,32835,7,
liberty bay|south.exit~west.exit:,node,32275,32828,7,
liberty bay|south.exit~west.exit:,node,32273,32822,7,
liberty bay|south.exit~west.exit:,node,32270,32818,7,
liberty bay|south.exit~west.exit:,node,32265,32817,7,
