source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- venore|boat~boat: (2 waypoints) ---
venore|runes~north.gate:,node,32923,32053,6,
venore|runes~north.gate:,node,32918,32047,6,
venore|runes~north.gate:,node,32918,32037,6,
venore|runes~north.gate:,node,32908,32037,6,
venore|runes~north.gate:,node,32897,32037,6,
venore|runes~north.gate:,node,32890,32032,6,
venore|runes~north.gate:,node,32879,32032,6,
venore|runes~north.gate:,node,32868,32032,6,
venore|runes~north.gate:,stand,32867,32032,6,

# --- venore|temple~north.gate: (15 waypoints) ---
venore|temple~north.gate:,node,32954,32077,7,
venore|temple~north.gate:,stand,32953,32077,7,
venore|temple~north.gate:,node,32954,32071,6,
venore|temple~north.gate:,node,32953,32060,6,
venore|temple~north.gate:,node,32943,32053,6,
venore|temple~north.gate:,node,32933,32053,6,
venore|temple~north.gate:,node,32923,32053,6,
venore|temple~north.gate:,node,32918,32047,6,
venore|temple~north.gate:,node,32918,32037,6,
venore|temple~north.gate:,node,32908,32037,6,
venore|temple~north.gate:,node,32897,32037,6,
venore|temple~north.gate:,node,32890,32032,6,
venore|temple~north.gate:,node,32879,32032,6,
venore|temple~north.gate:,node,32868,32032,6,
venore|temple~north.gate:,stand,32867,32032,6,

# --- venore|soft.boots~north.gate: (15 waypoints) ---
venore|soft.boots~north.gate:,node,32948,32101,6,
venore|soft.boots~north.gate:,node,32941,32096,6,
venore|soft.boots~north.gate:,node,32929,32096,6,
venore|soft.boots~north.gate:,node,32921,32096,6,
venore|soft.boots~north.gate:,node,32909,32096,6,
venore|soft.boots~north.gate:,node,32899,32095,6,
venore|soft.boots~north.gate:,node,32897,32089,6,
venore|soft.boots~north.gate:,node,32897,32076,6,
venore|soft.boots~north.gate:,node,32897,32063,6,
venore|soft.boots~north.gate:,node,32897,32050,6,
venore|soft.boots~north.gate:,node,32897,32037,6,
venore|soft.boots~north.gate:,node,32890,32032,6,
venore|soft.boots~north.gate:,node,32879,32032,6,
venore|soft.boots~north.gate:,node,32868,32032,6,
venore|soft.boots~north.gate:,stand,32867,32032,6,

# --- venore|trainers~north.gate: (18 waypoints) ---
venore|trainers~north.gate:,node,32934,32078,11,
venore|trainers~north.gate:,ladder,32932,32077,11,
venore|trainers~north.gate:,ladder,32933,32077,10,
venore|trainers~north.gate:,stand,32932,32079,9,
venore|trainers~north.gate:,stand,32931,32077,8,
venore|trainers~north.gate:,node,32935,32075,7,
venore|trainers~north.gate:,stand,32935,32075,7,
venore|trainers~north.gate:,node,32932,32068,6,
venore|trainers~north.gate:,node,32931,32058,6,
venore|trainers~north.gate:,node,32923,32053,6,
venore|trainers~north.gate:,node,32918,32047,6,
venore|trainers~north.gate:,node,32918,32037,6,
venore|trainers~north.gate:,node,32908,32037,6,
venore|trainers~north.gate:,node,32897,32037,6,
venore|trainers~north.gate:,node,32890,32032,6,
venore|trainers~north.gate:,node,32879,32032,6,
venore|trainers~north.gate:,node,32868,32032,6,
venore|trainers~north.gate:,stand,32867,32032,6,

# --- venore|food~food: (2 waypoints) ---
venore|food~food:,node,32980,32036,6,
venore|food~food:,stand,32980,32036,6,

# --- venore|east.gate~food: (1 waypoints) ---
venore|east.gate~food:,node,33004,32100,7,

# --- venore|south.gate~food: (17 waypoints) ---
venore|south.gate~food:,node,32936,32160,7,
venore|south.gate~food:,stand,32936,32159,7,
venore|south.gate~food:,node,32936,32151,6,
venore|south.gate~food:,node,32936,32140,6,
venore|south.gate~food:,node,32936,32129,6,
venore|south.gate~food:,node,32936,32118,6,
venore|south.gate~food:,node,32936,32107,6,
venore|south.gate~food:,node,32936,32096,6,
venore|south.gate~food:,node,32949,32096,6,
venore|south.gate~food:,node,32954,32085,6,
venore|south.gate~food:,node,32954,32068,6,
venore|south.gate~food:,node,32954,32055,6,
venore|south.gate~food:,node,32963,32053,6,
venore|south.gate~food:,node,32974,32051,6,
venore|south.gate~food:,node,32976,32043,6,
venore|south.gate~food:,node,32980,32036,6,
venore|south.gate~food:,stand,32980,32036,6,

# --- venore|west.gate~food: (22 waypoints) ---
venore|west.gate~food:,node,32861,32126,7,
venore|west.gate~food:,stand,32862,32126,7,
venore|west.gate~food:,node,32870,32125,6,
venore|west.gate~food:,node,32880,32125,6,
venore|west.gate~food:,node,32890,32125,6,
venore|west.gate~food:,node,32898,32119,6,
venore|west.gate~food:,node,32898,32109,6,
venore|west.gate~food:,node,32898,32099,6,
venore|west.gate~food:,node,32898,32089,6,
venore|west.gate~food:,node,32898,32079,6,
venore|west.gate~food:,node,32898,32069,6,
venore|west.gate~food:,node,32898,32059,6,
venore|west.gate~food:,node,32908,32056,6,
venore|west.gate~food:,node,32917,32055,6,
venore|west.gate~food:,node,32926,32053,6,
venore|west.gate~food:,node,32937,32053,6,
venore|west.gate~food:,node,32948,32053,6,
venore|west.gate~food:,node,32963,32053,6,
venore|west.gate~food:,node,32974,32051,6,
venore|west.gate~food:,node,32976,32043,6,
venore|west.gate~food:,node,32980,32036,6,
venore|west.gate~food:,stand,32980,32036,6,

# --- venore|north.gate~food: (15 waypoints) ---
venore|north.gate~food:,node,32866,32032,7,
venore|north.gate~food:,stand,32867,32032,7,
venore|north.gate~food:,node,32879,32031,6,
venore|north.gate~food:,node,32893,32032,6,
venore|north.gate~food:,node,32904,32037,6,
venore|north.gate~food:,node,32917,32037,6,
venore|north.gate~food:,node,32919,32046,6,
venore|north.gate~food:,node,32926,32053,6,
venore|north.gate~food:,node,32937,32053,6,
venore|north.gate~food:,node,32948,32053,6,
venore|north.gate~food:,node,32963,32053,6,
venore|north.gate~food:,node,32974,32051,6,
venore|north.gate~food:,node,32976,32043,6,
venore|north.gate~food:,node,32980,32036,6,
venore|north.gate~food:,stand,32980,32036,6,

# --- venore|boat~food: (8 waypoints) ---
venore|boat~food:,node,32955,32031,6,
venore|boat~food:,node,32954,32043,6,
venore|boat~food:,node,32955,32052,6,
venore|boat~food:,node,32963,32053,6,
venore|boat~food:,node,32974,32051,6,
venore|boat~food:,node,32976,32043,6,
venore|boat~food:,node,32980,32036,6,
venore|boat~food:,stand,32980,32036,6,

# --- venore|depot~food: (12 waypoints) ---
venore|depot~food:,node,33019,32058,6,
venore|depot~food:,stand,33020,32059,6,
venore|depot~food:,node,33018,32057,7,
venore|depot~food:,stand,33020,32059,7,
venore|depot~food:,node,33014,32055,6,
venore|depot~food:,node,33005,32053,6,
venore|depot~food:,node,32995,32053,6,
venore|depot~food:,node,32983,32052,6,
venore|depot~food:,node,32977,32051,6,
venore|depot~food:,node,32976,32043,6,
venore|depot~food:,node,32980,32036,6,
venore|depot~food:,stand,32980,32036,6,

# --- venore|bank~food: (8 waypoints) ---
venore|bank~food:,node,33014,32053,6,
venore|bank~food:,node,33005,32053,6,
venore|bank~food:,node,32995,32053,6,
venore|bank~food:,node,32983,32052,6,
venore|bank~food:,node,32977,32051,6,
venore|bank~food:,node,32976,32043,6,
venore|bank~food:,node,32980,32036,6,
venore|bank~food:,stand,32980,32036,6,

# --- venore|potions~food: (8 waypoints) ---
venore|potions~food:,node,32976,32077,6,
venore|potions~food:,node,32981,32071,6,
venore|potions~food:,node,32982,32062,6,
venore|potions~food:,node,32981,32054,6,
venore|potions~food:,node,32977,32051,6,
venore|potions~food:,node,32976,32043,6,
venore|potions~food:,node,32980,32036,6,
venore|potions~food:,stand,32980,32036,6,

# --- venore|runes~food: (8 waypoints) ---
venore|runes~food:,node,32976,32077,6,
venore|runes~food:,node,32981,32071,6,
venore|runes~food:,node,32982,32062,6,
venore|runes~food:,node,32981,32054,6,
venore|runes~food:,node,32977,32051,6,
venore|runes~food:,node,32976,32043,6,
venore|runes~food:,node,32980,32036,6,
venore|runes~food:,stand,32980,32036,6,

# --- venore|loot.yanni~food: (19 waypoints) ---
venore|loot.yanni~food:,node,32908,32122,6,
venore|loot.yanni~food:,node,32902,32125,6,
venore|loot.yanni~food:,node,32898,32119,6,
venore|loot.yanni~food:,node,32898,32109,6,
venore|loot.yanni~food:,node,32898,32099,6,
venore|loot.yanni~food:,node,32898,32089,6,
venore|loot.yanni~food:,node,32898,32079,6,
venore|loot.yanni~food:,node,32898,32069,6,
venore|loot.yanni~food:,node,32898,32059,6,
venore|loot.yanni~food:,node,32908,32056,6,
venore|loot.yanni~food:,node,32917,32055,6,
venore|loot.yanni~food:,node,32926,32053,6,
venore|loot.yanni~food:,node,32937,32053,6,
venore|loot.yanni~food:,node,32948,32053,6,
venore|loot.yanni~food:,node,32963,32053,6,
venore|loot.yanni~food:,node,32974,32051,6,
venore|loot.yanni~food:,node,32976,32043,6,
venore|loot.yanni~food:,node,32980,32036,6,
venore|loot.yanni~food:,stand,32980,32036,6,

# --- venore|loot.romella~food: (19 waypoints) ---
venore|loot.romella~food:,node,32908,32122,6,
venore|loot.romella~food:,node,32902,32125,6,
venore|loot.romella~food:,node,32898,32119,6,
venore|loot.romella~food:,node,32898,32109,6,
venore|loot.romella~food:,node,32898,32099,6,
venore|loot.romella~food:,node,32898,32089,6,
venore|loot.romella~food:,node,32898,32079,6,
venore|loot.romella~food:,node,32898,32069,6,
venore|loot.romella~food:,node,32898,32059,6,
venore|loot.romella~food:,node,32908,32056,6,
venore|loot.romella~food:,node,32917,32055,6,
venore|loot.romella~food:,node,32926,32053,6,
venore|loot.romella~food:,node,32937,32053,6,
venore|loot.romella~food:,node,32948,32053,6,
venore|loot.romella~food:,node,32963,32053,6,
venore|loot.romella~food:,node,32974,32051,6,
venore|loot.romella~food:,node,32976,32043,6,
venore|loot.romella~food:,node,32980,32036,6,
venore|loot.romella~food:,stand,32980,32036,6,

# --- venore|ammo~food: (19 waypoints) ---
venore|ammo~food:,node,32908,32122,6,
venore|ammo~food:,node,32902,32125,6,
venore|ammo~food:,node,32898,32119,6,
venore|ammo~food:,node,32898,32109,6,
venore|ammo~food:,node,32898,32099,6,
venore|ammo~food:,node,32898,32089,6,
venore|ammo~food:,node,32898,32079,6,
venore|ammo~food:,node,32898,32069,6,
venore|ammo~food:,node,32898,32059,6,
venore|ammo~food:,node,32908,32056,6,
venore|ammo~food:,node,32917,32055,6,
venore|ammo~food:,node,32926,32053,6,
venore|ammo~food:,node,32937,32053,6,
venore|ammo~food:,node,32948,32053,6,
venore|ammo~food:,node,32963,32053,6,
venore|ammo~food:,node,32974,32051,6,
venore|ammo~food:,node,32976,32043,6,
venore|ammo~food:,node,32980,32036,6,
venore|ammo~food:,stand,32980,32036,6,

# --- venore|soft.boots~food: (10 waypoints) ---
venore|soft.boots~food:,node,32949,32103,6,
venore|soft.boots~food:,node,32949,32096,6,
venore|soft.boots~food:,node,32954,32085,6,
venore|soft.boots~food:,node,32954,32068,6,
venore|soft.boots~food:,node,32954,32055,6,
venore|soft.boots~food:,node,32963,32053,6,
venore|soft.boots~food:,node,32974,32051,6,
venore|soft.boots~food:,node,32976,32043,6,
venore|soft.boots~food:,node,32980,32036,6,
venore|soft.boots~food:,stand,32980,32036,6,

# --- venore|temple~food: (9 waypoints) ---
venore|temple~food:,node,32954,32077,7,
venore|temple~food:,stand,32953,32077,7,
venore|temple~food:,node,32954,32068,6,
venore|temple~food:,node,32954,32055,6,
venore|temple~food:,node,32963,32053,6,
venore|temple~food:,node,32974,32051,6,
venore|temple~food:,node,32976,32043,6,
venore|temple~food:,node,32980,32036,6,
venore|temple~food:,stand,32980,32036,6,

# --- venore|trainers~food: (15 waypoints) ---
venore|trainers~food:,node,32934,32078,11,
venore|trainers~food:,ladder,32932,32077,11,
venore|trainers~food:,ladder,32933,32077,10,
venore|trainers~food:,stand,32932,32079,9,
venore|trainers~food:,stand,32931,32077,8,
venore|trainers~food:,node,32935,32075,7,
venore|trainers~food:,stand,32935,32075,7,
venore|trainers~food:,node,32941,32070,6,
venore|trainers~food:,node,32954,32068,6,
venore|trainers~food:,node,32954,32055,6,
venore|trainers~food:,node,32963,32053,6,
venore|trainers~food:,node,32974,32051,6,
venore|trainers~food:,node,32976,32043,6,
venore|trainers~food:,node,32980,32036,6,
venore|trainers~food:,stand,32980,32036,6,

# --- venore|trainers~trainers: (2 waypoints) ---
venore|trainers~trainers:,node,32941,32078,11,
venore|trainers~trainers:,stand,32941,32078,11,

# --- venore|east.gate~trainers: (1 waypoints) ---
venore|east.gate~trainers:,node,33004,32100,7,

# --- venore|south.gate~trainers: (17 waypoints) ---
venore|south.gate~trainers:,node,32936,32160,7,
venore|south.gate~trainers:,stand,32936,32159,7,
venore|south.gate~trainers:,node,32936,32150,6,
venore|south.gate~trainers:,node,32936,32137,6,
venore|south.gate~trainers:,node,32936,32124,6,
venore|south.gate~trainers:,node,32936,32112,6,
venore|south.gate~trainers:,node,32936,32100,6,
venore|south.gate~trainers:,node,32936,32088,6,
venore|south.gate~trainers:,node,32936,32078,6,
venore|south.gate~trainers:,stand,32935,32075,6,
venore|south.gate~trainers:,node,32931,32076,7,
venore|south.gate~trainers:,stand,32931,32077,7,
venore|south.gate~trainers:,stand,32932,32079,8,
venore|south.gate~trainers:,stand,32933,32077,9,
venore|south.gate~trainers:,stand,32932,32077,10,
venore|south.gate~trainers:,node,32941,32078,11,
venore|south.gate~trainers:,stand,32941,32078,11,

# --- venore|west.gate~trainers: (20 waypoints) ---
venore|west.gate~trainers:,node,32861,32126,7,
venore|west.gate~trainers:,stand,32862,32126,7,
venore|west.gate~trainers:,node,32873,32126,6,
venore|west.gate~trainers:,node,32885,32126,6,
venore|west.gate~trainers:,node,32897,32126,6,
venore|west.gate~trainers:,node,32898,32115,6,
venore|west.gate~trainers:,node,32898,32101,6,
venore|west.gate~trainers:,node,32898,32087,6,
venore|west.gate~trainers:,node,32898,32073,6,
venore|west.gate~trainers:,node,32909,32072,6,
venore|west.gate~trainers:,node,32917,32071,6,
venore|west.gate~trainers:,stand,32919,32071,6,
venore|west.gate~trainers:,node,32923,32075,7,
venore|west.gate~trainers:,node,32930,32077,7,
venore|west.gate~trainers:,stand,32931,32077,7,
venore|west.gate~trainers:,stand,32932,32079,8,
venore|west.gate~trainers:,stand,32933,32077,9,
venore|west.gate~trainers:,stand,32932,32077,10,
venore|west.gate~trainers:,node,32941,32078,11,
venore|west.gate~trainers:,stand,32941,32078,11,

# --- venore|north.gate~trainers: (19 waypoints) ---
venore|north.gate~trainers:,node,32866,32032,7,
venore|north.gate~trainers:,stand,32867,32032,7,
venore|north.gate~trainers:,node,32877,32031,6,
venore|north.gate~trainers:,node,32889,32032,6,
venore|north.gate~trainers:,node,32898,32037,6,
venore|north.gate~trainers:,node,32911,32037,6,
venore|north.gate~trainers:,node,32918,32042,6,
venore|north.gate~trainers:,node,32918,32051,6,
venore|north.gate~trainers:,node,32918,32060,6,
venore|north.gate~trainers:,node,32918,32069,6,
venore|north.gate~trainers:,stand,32919,32071,6,
venore|north.gate~trainers:,node,32923,32075,7,
venore|north.gate~trainers:,node,32930,32077,7,
venore|north.gate~trainers:,stand,32931,32077,7,
venore|north.gate~trainers:,stand,32932,32079,8,
venore|north.gate~trainers:,stand,32933,32077,9,
venore|north.gate~trainers:,stand,32932,32077,10,
venore|north.gate~trainers:,node,32941,32078,11,
venore|north.gate~trainers:,stand,32941,32078,11,

# --- venore|boat~trainers: (15 waypoints) ---
venore|boat~trainers:,node,32955,32031,6,
venore|boat~trainers:,node,32953,32042,6,
venore|boat~trainers:,node,32953,32051,6,
venore|boat~trainers:,node,32953,32060,6,
venore|boat~trainers:,node,32953,32069,6,
venore|boat~trainers:,node,32945,32071,6,
venore|boat~trainers:,node,32936,32071,6,
venore|boat~trainers:,stand,32935,32075,6,
venore|boat~trainers:,node,32931,32076,7,
venore|boat~trainers:,stand,32931,32077,7,
venore|boat~trainers:,stand,32932,32079,8,
venore|boat~trainers:,stand,32933,32077,9,
venore|boat~trainers:,stand,32932,32077,10,
venore|boat~trainers:,node,32941,32078,11,
venore|boat~trainers:,stand,32941,32078,11,

# --- venore|temple~trainers: (13 waypoints) ---
venore|temple~trainers:,node,32954,32077,7,
venore|temple~trainers:,stand,32953,32077,7,
venore|temple~trainers:,node,32953,32071,6,
venore|temple~trainers:,node,32945,32071,6,
venore|temple~trainers:,node,32936,32071,6,
venore|temple~trainers:,stand,32935,32075,6,
venore|temple~trainers:,node,32931,32076,7,
venore|temple~trainers:,stand,32931,32077,7,
venore|temple~trainers:,stand,32932,32079,8,
venore|temple~trainers:,stand,32933,32077,9,
venore|temple~trainers:,stand,32932,32077,10,
venore|temple~trainers:,node,32941,32078,11,
venore|temple~trainers:,stand,32941,32078,11,

# --- venore|soft.boots~trainers: (13 waypoints) ---
venore|soft.boots~trainers:,node,32949,32102,6,
venore|soft.boots~trainers:,node,32947,32096,6,
venore|soft.boots~trainers:,node,32937,32095,6,
venore|soft.boots~trainers:,node,32936,32088,6,
venore|soft.boots~trainers:,node,32936,32078,6,
venore|soft.boots~trainers:,stand,32935,32075,6,
venore|soft.boots~trainers:,node,32931,32076,7,
venore|soft.boots~trainers:,stand,32931,32077,7,
venore|soft.boots~trainers:,stand,32932,32079,8,
venore|soft.boots~trainers:,stand,32933,32077,9,
venore|soft.boots~trainers:,stand,32932,32077,10,
venore|soft.boots~trainers:,node,32941,32078,11,
venore|soft.boots~trainers:,stand,32941,32078,11,

# --- venore|Ammo~trainers: (17 waypoints) ---
venore|Ammo~trainers:,node,32909,32122,6,
venore|Ammo~trainers:,node,32901,32125,6,
venore|Ammo~trainers:,node,32898,32115,6,
venore|Ammo~trainers:,node,32898,32101,6,
venore|Ammo~trainers:,node,32898,32087,6,
venore|Ammo~trainers:,node,32898,32073,6,
venore|Ammo~trainers:,node,32909,32072,6,
venore|Ammo~trainers:,node,32917,32071,6,
venore|Ammo~trainers:,stand,32919,32071,6,
venore|Ammo~trainers:,node,32923,32075,7,
venore|Ammo~trainers:,node,32930,32077,7,
venore|Ammo~trainers:,stand,32931,32077,7,
venore|Ammo~trainers:,stand,32932,32079,8,
venore|Ammo~trainers:,stand,32933,32077,9,
venore|Ammo~trainers:,stand,32932,32077,10,
venore|Ammo~trainers:,node,32941,32078,11,
venore|Ammo~trainers:,stand,32941,32078,11,

# --- venore|loot.yanni~trainers: (17 waypoints) ---
venore|loot.yanni~trainers:,node,32909,32122,6,
venore|loot.yanni~trainers:,node,32901,32125,6,
venore|loot.yanni~trainers:,node,32898,32115,6,
venore|loot.yanni~trainers:,node,32898,32101,6,
venore|loot.yanni~trainers:,node,32898,32087,6,
venore|loot.yanni~trainers:,node,32898,32073,6,
venore|loot.yanni~trainers:,node,32909,32072,6,
venore|loot.yanni~trainers:,node,32917,32071,6,
venore|loot.yanni~trainers:,stand,32919,32071,6,
venore|loot.yanni~trainers:,node,32923,32075,7,
venore|loot.yanni~trainers:,node,32930,32077,7,
venore|loot.yanni~trainers:,stand,32931,32077,7,
venore|loot.yanni~trainers:,stand,32932,32079,8,
venore|loot.yanni~trainers:,stand,32933,32077,9,
venore|loot.yanni~trainers:,stand,32932,32077,10,
venore|loot.yanni~trainers:,node,32941,32078,11,
venore|loot.yanni~trainers:,stand,32941,32078,11,

# --- venore|loot.romella~trainers: (17 waypoints) ---
venore|loot.romella~trainers:,node,32909,32122,6,
venore|loot.romella~trainers:,node,32901,32125,6,
venore|loot.romella~trainers:,node,32898,32115,6,
venore|loot.romella~trainers:,node,32898,32101,6,
venore|loot.romella~trainers:,node,32898,32087,6,
venore|loot.romella~trainers:,node,32898,32073,6,
venore|loot.romella~trainers:,node,32909,32072,6,
venore|loot.romella~trainers:,node,32917,32071,6,
venore|loot.romella~trainers:,stand,32919,32071,6,
venore|loot.romella~trainers:,node,32923,32075,7,
venore|loot.romella~trainers:,node,32930,32077,7,
venore|loot.romella~trainers:,stand,32931,32077,7,
venore|loot.romella~trainers:,stand,32932,32079,8,
venore|loot.romella~trainers:,stand,32933,32077,9,
venore|loot.romella~trainers:,stand,32932,32077,10,
venore|loot.romella~trainers:,node,32941,32078,11,
venore|loot.romella~trainers:,stand,32941,32078,11,

# --- venore|runes~trainers: (14 waypoints) ---
venore|runes~trainers:,node,32976,32078,6,
venore|runes~trainers:,node,32970,32073,6,
venore|runes~trainers:,node,32962,32073,6,
venore|runes~trainers:,node,32953,32071,6,
venore|runes~trainers:,node,32945,32071,6,
venore|runes~trainers:,node,32936,32071,6,
venore|runes~trainers:,stand,32935,32075,6,
venore|runes~trainers:,node,32931,32076,7,
venore|runes~trainers:,stand,32931,32077,7,
venore|runes~trainers:,stand,32932,32079,8,
venore|runes~trainers:,stand,32933,32077,9,
venore|runes~trainers:,stand,32932,32077,10,
venore|runes~trainers:,node,32941,32078,11,
venore|runes~trainers:,stand,32941,32078,11,

# --- venore|potions~trainers: (14 waypoints) ---
venore|potions~trainers:,node,32976,32078,6,
venore|potions~trainers:,node,32970,32073,6,
venore|potions~trainers:,node,32962,32073,6,
venore|potions~trainers:,node,32953,32071,6,
venore|potions~trainers:,node,32945,32071,6,
venore|potions~trainers:,node,32936,32071,6,
venore|potions~trainers:,stand,32935,32075,6,
venore|potions~trainers:,node,32931,32076,7,
venore|potions~trainers:,stand,32931,32077,7,
venore|potions~trainers:,stand,32932,32079,8,
venore|potions~trainers:,stand,32933,32077,9,
venore|potions~trainers:,stand,32932,32077,10,
venore|potions~trainers:,node,32941,32078,11,
venore|potions~trainers:,stand,32941,32078,11,

# --- venore|food~trainers: (16 waypoints) ---
venore|food~trainers:,node,32976,32044,6,
venore|food~trainers:,node,32974,32051,6,
venore|food~trainers:,node,32965,32053,6,
venore|food~trainers:,node,32956,32053,6,
venore|food~trainers:,node,32953,32060,6,
venore|food~trainers:,node,32953,32069,6,
venore|food~trainers:,node,32945,32071,6,
venore|food~trainers:,node,32936,32071,6,
venore|food~trainers:,stand,32935,32075,6,
venore|food~trainers:,node,32931,32076,7,
venore|food~trainers:,stand,32931,32077,7,
venore|food~trainers:,stand,32932,32079,8,
venore|food~trainers:,stand,32933,32077,9,
venore|food~trainers:,stand,32932,32077,10,
venore|food~trainers:,node,32941,32078,11,
venore|food~trainers:,stand,32941,32078,11,

# --- venore|depot~trainers: (23 waypoints) ---
venore|depot~trainers:,node,33019,32058,6,
venore|depot~trainers:,stand,33020,32059,6,
venore|depot~trainers:,node,33018,32057,7,
venore|depot~trainers:,stand,33020,32059,7,
venore|depot~trainers:,node,33015,32054,6,
venore|depot~trainers:,node,33005,32053,6,
venore|depot~trainers:,node,32994,32053,6,
venore|depot~trainers:,node,32983,32053,6,
venore|depot~trainers:,node,32974,32053,6,
venore|depot~trainers:,node,32965,32053,6,
venore|depot~trainers:,node,32956,32053,6,
venore|depot~trainers:,node,32953,32060,6,
venore|depot~trainers:,node,32953,32069,6,
venore|depot~trainers:,node,32945,32071,6,
venore|depot~trainers:,node,32936,32071,6,
venore|depot~trainers:,stand,32935,32075,6,
venore|depot~trainers:,node,32931,32076,7,
venore|depot~trainers:,stand,32931,32077,7,
venore|depot~trainers:,stand,32932,32079,8,
venore|depot~trainers:,stand,32933,32077,9,
venore|depot~trainers:,stand,32932,32077,10,
venore|depot~trainers:,node,32941,32078,11,
venore|depot~trainers:,stand,32941,32078,11,

# --- venore|bank~trainers: (19 waypoints) ---
venore|bank~trainers:,node,33015,32054,6,
venore|bank~trainers:,node,33005,32053,6,
venore|bank~trainers:,node,32994,32053,6,
venore|bank~trainers:,node,32983,32053,6,
venore|bank~trainers:,node,32974,32053,6,
venore|bank~trainers:,node,32965,32053,6,
venore|bank~trainers:,node,32956,32053,6,
venore|bank~trainers:,node,32953,32060,6,
venore|bank~trainers:,node,32953,32069,6,
venore|bank~trainers:,node,32945,32071,6,
venore|bank~trainers:,node,32936,32071,6,
venore|bank~trainers:,stand,32935,32075,6,
venore|bank~trainers:,node,32931,32076,7,
venore|bank~trainers:,stand,32931,32077,7,
venore|bank~trainers:,stand,32932,32079,8,
venore|bank~trainers:,stand,32933,32077,9,
venore|bank~trainers:,stand,32932,32077,10,
venore|bank~trainers:,node,32941,32078,11,
venore|bank~trainers:,stand,32941,32078,11,

# --- venore|south.gate~east.gate: (14 waypoints) ---
venore|south.gate~east.gate:,node,32936,32160,7,
venore|south.gate~east.gate:,stand,32936,32159,7,
venore|south.gate~east.gate:,node,32936,32151,6,
venore|south.gate~east.gate:,node,32936,32140,6,
venore|south.gate~east.gate:,node,32936,32128,6,
venore|south.gate~east.gate:,node,32946,32126,6,
venore|south.gate~east.gate:,node,32954,32122,6,
venore|south.gate~east.gate:,node,32962,32114,6,
venore|south.gate~east.gate:,stand,32963,32109,6,
venore|south.gate~east.gate:,ladder,32965,32110,7,
venore|south.gate~east.gate:,node,32972,32108,6,
venore|south.gate~east.gate:,node,32984,32108,6,
venore|south.gate~east.gate:,node,32996,32108,6,
venore|south.gate~east.gate:,node,32998,32096,6,

# --- venore|west.gate~east.gate: (19 waypoints) ---
venore|west.gate~east.gate:,node,32861,32126,7,
venore|west.gate~east.gate:,stand,32862,32126,7,
venore|west.gate~east.gate:,node,32868,32125,6,
venore|west.gate~east.gate:,node,32878,32125,6,
venore|west.gate~east.gate:,node,32888,32125,6,
venore|west.gate~east.gate:,node,32898,32125,6,
venore|west.gate~east.gate:,node,32908,32125,6,
venore|west.gate~east.gate:,node,32918,32125,6,
venore|west.gate~east.gate:,node,32928,32125,6,
venore|west.gate~east.gate:,node,32937,32125,6,
venore|west.gate~east.gate:,node,32946,32125,6,
venore|west.gate~east.gate:,node,32954,32122,6,
venore|west.gate~east.gate:,node,32962,32114,6,
venore|west.gate~east.gate:,stand,32963,32109,6,
venore|west.gate~east.gate:,ladder,32965,32110,7,
venore|west.gate~east.gate:,node,32972,32108,6,
venore|west.gate~east.gate:,node,32984,32108,6,
venore|west.gate~east.gate:,node,32996,32108,6,
venore|west.gate~east.gate:,node,32998,32096,6,

# --- venore|north.gate~east.gate: (22 waypoints) ---
venore|north.gate~east.gate:,node,32866,32032,7,
venore|north.gate~east.gate:,stand,32867,32032,7,
venore|north.gate~east.gate:,node,32873,32031,6,
venore|north.gate~east.gate:,node,32884,32032,6,
venore|north.gate~east.gate:,node,32894,32032,6,
venore|north.gate~east.gate:,node,32903,32037,6,
venore|north.gate~east.gate:,node,32913,32037,6,
venore|north.gate~east.gate:,node,32919,32044,6,
venore|north.gate~east.gate:,node,32919,32052,6,
venore|north.gate~east.gate:,node,32929,32052,6,
venore|north.gate~east.gate:,node,32939,32052,6,
venore|north.gate~east.gate:,node,32950,32052,6,
venore|north.gate~east.gate:,node,32963,32053,6,
venore|north.gate~east.gate:,node,32974,32053,6,
venore|north.gate~east.gate:,node,32982,32054,6,
venore|north.gate~east.gate:,node,32982,32062,6,
venore|north.gate~east.gate:,node,32982,32070,6,
venore|north.gate~east.gate:,node,32990,32073,6,
venore|north.gate~east.gate:,node,32998,32075,6,
venore|north.gate~east.gate:,node,32998,32081,6,
venore|north.gate~east.gate:,node,32998,32091,6,
venore|north.gate~east.gate:,node,32998,32096,6,

# --- venore|loot.yanni~east.gate: (14 waypoints) ---
venore|loot.yanni~east.gate:,node,32908,32119,6,
venore|loot.yanni~east.gate:,node,32908,32125,6,
venore|loot.yanni~east.gate:,node,32918,32125,6,
venore|loot.yanni~east.gate:,node,32928,32125,6,
venore|loot.yanni~east.gate:,node,32937,32125,6,
venore|loot.yanni~east.gate:,node,32946,32125,6,
venore|loot.yanni~east.gate:,node,32954,32122,6,
venore|loot.yanni~east.gate:,node,32962,32114,6,
venore|loot.yanni~east.gate:,stand,32963,32109,6,
venore|loot.yanni~east.gate:,ladder,32965,32110,7,
venore|loot.yanni~east.gate:,node,32972,32108,6,
venore|loot.yanni~east.gate:,node,32984,32108,6,
venore|loot.yanni~east.gate:,node,32996,32108,6,
venore|loot.yanni~east.gate:,node,32998,32096,6,

