source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- ankrahmun|boat~boat: (1 waypoints) ---
ankrahmun|north.gate~west.gate:,stand,33086,32784,6,
ankrahmun|north.gate~west.gate:,node,33086,32783,7,

# --- ankrahmun|boat~east.gate: (31 waypoints) ---
ankrahmun|boat~east.gate:,node,33085,32883,6,
ankrahmun|boat~east.gate:,node,33085,32878,6,
ankrahmun|boat~east.gate:,stand,33084,32877,6,
ankrahmun|boat~east.gate:,node,33088,32872,7,
ankrahmun|boat~east.gate:,node,33089,32864,7,
ankrahmun|boat~east.gate:,node,33090,32857,7,
ankrahmun|boat~east.gate:,node,33090,32851,7,
ankrahmun|boat~east.gate:,node,33094,32847,7,
ankrahmun|boat~east.gate:,node,33094,32839,7,
ankrahmun|boat~east.gate:,node,33094,32830,7,
ankrahmun|boat~east.gate:,node,33104,32830,7,
ankrahmun|boat~east.gate:,node,33114,32830,7,
ankrahmun|boat~east.gate:,node,33126,32829,7,
ankrahmun|boat~east.gate:,node,33140,32829,7,
ankrahmun|boat~east.gate:,node,33151,32830,7,
ankrahmun|boat~east.gate:,node,33162,32830,7,
ankrahmun|boat~east.gate:,node,33166,32828,7,
ankrahmun|boat~east.gate:,node,33177,32828,7,
ankrahmun|boat~east.gate:,node,33181,32824,7,
ankrahmun|boat~east.gate:,node,33187,32820,7,
ankrahmun|boat~east.gate:,node,33195,32820,7,
ankrahmun|boat~east.gate:,node,33204,32820,7,
ankrahmun|boat~east.gate:,node,33214,32820,7,
ankrahmun|boat~east.gate:,node,33223,32820,7,
ankrahmun|boat~east.gate:,node,33231,32820,7,
ankrahmun|boat~east.gate:,node,33231,32813,7,
ankrahmun|boat~east.gate:,node,33237,32809,7,
ankrahmun|boat~east.gate:,node,33239,32804,7,
ankrahmun|boat~east.gate:,stand,33239,32803,7,
ankrahmun|boat~east.gate:,stand,33239,32799,6,
ankrahmun|boat~east.gate:,node,33239,32798,7,

# --- ankrahmun|depot~east.gate: (21 waypoints) ---
ankrahmun|depot~east.gate:,node,33127,32838,7,
ankrahmun|depot~east.gate:,node,33127,32833,7,
ankrahmun|depot~east.gate:,node,33135,32832,7,
ankrahmun|depot~east.gate:,node,33139,32830,7,
ankrahmun|depot~east.gate:,node,33151,32830,7,
ankrahmun|depot~east.gate:,node,33162,32830,7,
ankrahmun|depot~east.gate:,node,33166,32828,7,
ankrahmun|depot~east.gate:,node,33177,32828,7,
ankrahmun|depot~east.gate:,node,33181,32824,7,
ankrahmun|depot~east.gate:,node,33187,32820,7,
ankrahmun|depot~east.gate:,node,33195,32820,7,
ankrahmun|depot~east.gate:,node,33204,32820,7,
ankrahmun|depot~east.gate:,node,33214,32820,7,
ankrahmun|depot~east.gate:,node,33223,32820,7,
ankrahmun|depot~east.gate:,node,33231,32820,7,
ankrahmun|depot~east.gate:,node,33231,32813,7,
ankrahmun|depot~east.gate:,node,33237,32809,7,
ankrahmun|depot~east.gate:,node,33239,32804,7,
ankrahmun|depot~east.gate:,stand,33239,32803,7,
ankrahmun|depot~east.gate:,stand,33239,32799,6,
ankrahmun|depot~east.gate:,node,33239,32798,7,

# --- ankrahmun|potions~east.gate: (22 waypoints) ---
ankrahmun|potions~east.gate:,stand,33131,32816,5,
ankrahmun|potions~east.gate:,node,33137,32818,6,
ankrahmun|potions~east.gate:,stand,33138,32818,6,
ankrahmun|potions~east.gate:,node,33141,32820,7,
ankrahmun|potions~east.gate:,node,33144,32827,7,
ankrahmun|potions~east.gate:,node,33151,32829,7,
ankrahmun|potions~east.gate:,node,33162,32829,7,
ankrahmun|potions~east.gate:,node,33166,32828,7,
ankrahmun|potions~east.gate:,node,33177,32828,7,
ankrahmun|potions~east.gate:,node,33181,32824,7,
ankrahmun|potions~east.gate:,node,33187,32820,7,
ankrahmun|potions~east.gate:,node,33195,32820,7,
ankrahmun|potions~east.gate:,node,33204,32820,7,
ankrahmun|potions~east.gate:,node,33214,32820,7,
ankrahmun|potions~east.gate:,node,33223,32820,7,
ankrahmun|potions~east.gate:,node,33231,32820,7,
ankrahmun|potions~east.gate:,node,33231,32813,7,
ankrahmun|potions~east.gate:,node,33237,32809,7,
ankrahmun|potions~east.gate:,node,33239,32804,7,
ankrahmun|potions~east.gate:,stand,33239,32803,7,
ankrahmun|potions~east.gate:,stand,33239,32799,6,
ankrahmun|potions~east.gate:,node,33239,32798,7,

# --- ankrahmun|runes~east.gate: (22 waypoints) ---
ankrahmun|runes~east.gate:,stand,33131,32816,5,
ankrahmun|runes~east.gate:,node,33137,32818,6,
ankrahmun|runes~east.gate:,stand,33138,32818,6,
ankrahmun|runes~east.gate:,node,33141,32820,7,
ankrahmun|runes~east.gate:,node,33144,32827,7,
ankrahmun|runes~east.gate:,node,33151,32829,7,
ankrahmun|runes~east.gate:,node,33162,32829,7,
ankrahmun|runes~east.gate:,node,33166,32828,7,
ankrahmun|runes~east.gate:,node,33177,32828,7,
ankrahmun|runes~east.gate:,node,33181,32824,7,
ankrahmun|runes~east.gate:,node,33187,32820,7,
ankrahmun|runes~east.gate:,node,33195,32820,7,
ankrahmun|runes~east.gate:,node,33204,32820,7,
ankrahmun|runes~east.gate:,node,33214,32820,7,
ankrahmun|runes~east.gate:,node,33223,32820,7,
ankrahmun|runes~east.gate:,node,33231,32820,7,
ankrahmun|runes~east.gate:,node,33231,32813,7,
ankrahmun|runes~east.gate:,node,33237,32809,7,
ankrahmun|runes~east.gate:,node,33239,32804,7,
ankrahmun|runes~east.gate:,stand,33239,32803,7,
ankrahmun|runes~east.gate:,stand,33239,32799,6,
ankrahmun|runes~east.gate:,node,33239,32798,7,

# --- ankrahmun|bank~east.gate: (20 waypoints) ---
ankrahmun|bank~east.gate:,node,33137,32823,6,
ankrahmun|bank~east.gate:,stand,33138,32823,6,
ankrahmun|bank~east.gate:,node,33144,32827,7,
ankrahmun|bank~east.gate:,node,33151,32829,7,
ankrahmun|bank~east.gate:,node,33162,32829,7,
ankrahmun|bank~east.gate:,node,33166,32828,7,
ankrahmun|bank~east.gate:,node,33177,32828,7,
ankrahmun|bank~east.gate:,node,33181,32824,7,
ankrahmun|bank~east.gate:,node,33187,32820,7,
ankrahmun|bank~east.gate:,node,33195,32820,7,
ankrahmun|bank~east.gate:,node,33204,32820,7,
ankrahmun|bank~east.gate:,node,33214,32820,7,
ankrahmun|bank~east.gate:,node,33223,32820,7,
ankrahmun|bank~east.gate:,node,33231,32820,7,
ankrahmun|bank~east.gate:,node,33231,32813,7,
ankrahmun|bank~east.gate:,node,33237,32809,7,
ankrahmun|bank~east.gate:,node,33239,32804,7,
ankrahmun|bank~east.gate:,stand,33239,32803,7,
ankrahmun|bank~east.gate:,stand,33239,32799,6,
ankrahmun|bank~east.gate:,node,33239,32798,7,

# --- ankrahmun|loot~east.gate: (22 waypoints) ---
ankrahmun|loot~east.gate:,node,33137,32813,6,
ankrahmun|loot~east.gate:,stand,33138,32813,6,
ankrahmun|loot~east.gate:,node,33141,32815,7,
ankrahmun|loot~east.gate:,node,33141,32820,7,
ankrahmun|loot~east.gate:,node,33144,32827,7,
ankrahmun|loot~east.gate:,node,33151,32829,7,
ankrahmun|loot~east.gate:,node,33162,32829,7,
ankrahmun|loot~east.gate:,node,33166,32828,7,
ankrahmun|loot~east.gate:,node,33177,32828,7,
ankrahmun|loot~east.gate:,node,33181,32824,7,
ankrahmun|loot~east.gate:,node,33187,32820,7,
ankrahmun|loot~east.gate:,node,33195,32820,7,
ankrahmun|loot~east.gate:,node,33204,32820,7,
ankrahmun|loot~east.gate:,node,33214,32820,7,
ankrahmun|loot~east.gate:,node,33223,32820,7,
ankrahmun|loot~east.gate:,node,33231,32820,7,
ankrahmun|loot~east.gate:,node,33231,32813,7,
ankrahmun|loot~east.gate:,node,33237,32809,7,
ankrahmun|loot~east.gate:,node,33239,32804,7,
ankrahmun|loot~east.gate:,stand,33239,32803,7,
ankrahmun|loot~east.gate:,stand,33239,32799,6,
ankrahmun|loot~east.gate:,node,33239,32798,7,

# --- ankrahmun|food~east.gate: (21 waypoints) ---
ankrahmun|food~east.gate:,node,33132,32823,6,
ankrahmun|food~east.gate:,node,33137,32823,6,
ankrahmun|food~east.gate:,stand,33138,32823,6,
ankrahmun|food~east.gate:,node,33144,32827,7,
ankrahmun|food~east.gate:,node,33151,32829,7,
ankrahmun|food~east.gate:,node,33162,32829,7,
ankrahmun|food~east.gate:,node,33166,32828,7,
ankrahmun|food~east.gate:,node,33177,32828,7,
ankrahmun|food~east.gate:,node,33181,32824,7,
ankrahmun|food~east.gate:,node,33187,32820,7,
ankrahmun|food~east.gate:,node,33195,32820,7,
ankrahmun|food~east.gate:,node,33204,32820,7,
ankrahmun|food~east.gate:,node,33214,32820,7,
ankrahmun|food~east.gate:,node,33223,32820,7,
ankrahmun|food~east.gate:,node,33231,32820,7,
ankrahmun|food~east.gate:,node,33231,32813,7,
ankrahmun|food~east.gate:,node,33237,32809,7,
ankrahmun|food~east.gate:,node,33239,32804,7,
ankrahmun|food~east.gate:,stand,33239,32803,7,
ankrahmun|food~east.gate:,stand,33239,32799,6,
ankrahmun|food~east.gate:,node,33239,32798,7,

# --- ankrahmun|ammo~east.gate: (20 waypoints) ---
ankrahmun|ammo~east.gate:,node,33150,32810,4,
ankrahmun|ammo~east.gate:,stand,33149,32809,4,
ankrahmun|ammo~east.gate:,stand,33151,32809,5,
ankrahmun|ammo~east.gate:,node,33156,32812,6,
ankrahmun|ammo~east.gate:,node,33166,32813,6,
ankrahmun|ammo~east.gate:,node,33173,32817,6,
ankrahmun|ammo~east.gate:,stand,33174,32817,6,
ankrahmun|ammo~east.gate:,node,33179,32819,7,
ankrahmun|ammo~east.gate:,node,33187,32820,7,
ankrahmun|ammo~east.gate:,node,33195,32820,7,
ankrahmun|ammo~east.gate:,node,33204,32820,7,
ankrahmun|ammo~east.gate:,node,33214,32820,7,
ankrahmun|ammo~east.gate:,node,33223,32820,7,
ankrahmun|ammo~east.gate:,node,33231,32820,7,
ankrahmun|ammo~east.gate:,node,33231,32813,7,
ankrahmun|ammo~east.gate:,node,33237,32809,7,
ankrahmun|ammo~east.gate:,node,33239,32804,7,
ankrahmun|ammo~east.gate:,stand,33239,32803,7,
ankrahmun|ammo~east.gate:,stand,33239,32799,6,
ankrahmun|ammo~east.gate:,node,33239,32798,7,

# --- ankrahmun|trainers~east.gate: (23 waypoints) ---
ankrahmun|trainers~east.gate:,node,33167,32815,4,
ankrahmun|trainers~east.gate:,node,33161,32815,4,
ankrahmun|trainers~east.gate:,node,33155,32813,4,
ankrahmun|trainers~east.gate:,node,33150,32810,4,
ankrahmun|trainers~east.gate:,stand,33149,32809,4,
ankrahmun|trainers~east.gate:,stand,33151,32809,5,
ankrahmun|trainers~east.gate:,node,33156,32812,6,
ankrahmun|trainers~east.gate:,node,33166,32813,6,
ankrahmun|trainers~east.gate:,node,33173,32817,6,
ankrahmun|trainers~east.gate:,stand,33174,32817,6,
ankrahmun|trainers~east.gate:,node,33179,32819,7,
ankrahmun|trainers~east.gate:,node,33187,32820,7,
ankrahmun|trainers~east.gate:,node,33195,32820,7,
ankrahmun|trainers~east.gate:,node,33204,32820,7,
ankrahmun|trainers~east.gate:,node,33214,32820,7,
ankrahmun|trainers~east.gate:,node,33223,32820,7,
ankrahmun|trainers~east.gate:,node,33231,32820,7,
ankrahmun|trainers~east.gate:,node,33231,32813,7,
ankrahmun|trainers~east.gate:,node,33237,32809,7,
ankrahmun|trainers~east.gate:,node,33239,32804,7,
ankrahmun|trainers~east.gate:,stand,33239,32803,7,
ankrahmun|trainers~east.gate:,stand,33239,32799,6,
ankrahmun|trainers~east.gate:,node,33239,32798,7,

# --- ankrahmun|temple~east.gate: (18 waypoints) ---
ankrahmun|temple~east.gate:,node,33195,32851,8,
ankrahmun|temple~east.gate:,stand,33195,32850,8,
ankrahmun|temple~east.gate:,node,33196,32851,7,
ankrahmun|temple~east.gate:,node,33196,32859,7,
ankrahmun|temple~east.gate:,node,33203,32859,7,
ankrahmun|temple~east.gate:,node,33204,32848,7,
ankrahmun|temple~east.gate:,node,33206,32837,7,
ankrahmun|temple~east.gate:,node,33207,32829,7,
ankrahmun|temple~east.gate:,node,33207,32821,7,
ankrahmun|temple~east.gate:,node,33214,32820,7,
ankrahmun|temple~east.gate:,node,33223,32820,7,
ankrahmun|temple~east.gate:,node,33231,32820,7,
ankrahmun|temple~east.gate:,node,33231,32813,7,
ankrahmun|temple~east.gate:,node,33237,32809,7,
ankrahmun|temple~east.gate:,node,33239,32804,7,
ankrahmun|temple~east.gate:,stand,33239,32803,7,
ankrahmun|temple~east.gate:,stand,33239,32799,6,
ankrahmun|temple~east.gate:,node,33239,32798,7,

# --- ankrahmun|west.gate~east.gate: (29 waypoints) ---
ankrahmun|west.gate~east.gate:,node,33087,32783,7,
ankrahmun|west.gate~east.gate:,stand,33087,32784,7,
ankrahmun|west.gate~east.gate:,stand,33087,32787,6,
ankrahmun|west.gate~east.gate:,node,33089,32791,7,
ankrahmun|west.gate~east.gate:,node,33098,32793,7,
ankrahmun|west.gate~east.gate:,node,33099,32800,7,
ankrahmun|west.gate~east.gate:,node,33099,32807,7,
ankrahmun|west.gate~east.gate:,node,33109,32807,7,
ankrahmun|west.gate~east.gate:,node,33118,32807,7,
ankrahmun|west.gate~east.gate:,node,33121,32803,7,
ankrahmun|west.gate~east.gate:,node,33131,32803,7,
ankrahmun|west.gate~east.gate:,node,33140,32803,7,
ankrahmun|west.gate~east.gate:,node,33152,32804,7,
ankrahmun|west.gate~east.gate:,node,33165,32804,7,
ankrahmun|west.gate~east.gate:,node,33175,32804,7,
ankrahmun|west.gate~east.gate:,node,33177,32811,7,
ankrahmun|west.gate~east.gate:,node,33179,32819,7,
ankrahmun|west.gate~east.gate:,node,33187,32820,7,
ankrahmun|west.gate~east.gate:,node,33195,32820,7,
ankrahmun|west.gate~east.gate:,node,33204,32820,7,
ankrahmun|west.gate~east.gate:,node,33214,32820,7,
ankrahmun|west.gate~east.gate:,node,33223,32820,7,
ankrahmun|west.gate~east.gate:,node,33231,32820,7,
ankrahmun|west.gate~east.gate:,node,33231,32813,7,
ankrahmun|west.gate~east.gate:,node,33237,32809,7,
ankrahmun|west.gate~east.gate:,node,33239,32804,7,
ankrahmun|west.gate~east.gate:,stand,33239,32803,7,
ankrahmun|west.gate~east.gate:,stand,33239,32799,6,
ankrahmun|west.gate~east.gate:,node,33239,32798,7,

# --- ankrahmun|east.gate~east.gate: (4 waypoints) ---
ankrahmun|east.gate~east.gate:,node,33239,32804,7,
ankrahmun|east.gate~east.gate:,stand,33239,32803,7,
ankrahmun|east.gate~east.gate:,stand,33239,32799,6,
ankrahmun|east.gate~east.gate:,node,33239,32798,7,

# --- ankrahmun|north.gate~east.gate: (25 waypoints) ---
ankrahmun|north.gate~east.gate:,node,33153,32761,7,
ankrahmun|north.gate~east.gate:,stand,33153,32762,7,
ankrahmun|north.gate~east.gate:,stand,33153,32766,6,
ankrahmun|north.gate~east.gate:,node,33153,32772,7,
ankrahmun|north.gate~east.gate:,node,33153,32781,7,
ankrahmun|north.gate~east.gate:,node,33160,32781,7,
ankrahmun|north.gate~east.gate:,node,33161,32789,7,
ankrahmun|north.gate~east.gate:,node,33161,32796,7,
ankrahmun|north.gate~east.gate:,node,33162,32802,7,
ankrahmun|north.gate~east.gate:,node,33168,32803,7,
ankrahmun|north.gate~east.gate:,node,33175,32804,7,
ankrahmun|north.gate~east.gate:,node,33177,32811,7,
ankrahmun|north.gate~east.gate:,node,33179,32819,7,
ankrahmun|north.gate~east.gate:,node,33187,32820,7,
ankrahmun|north.gate~east.gate:,node,33195,32820,7,
ankrahmun|north.gate~east.gate:,node,33204,32820,7,
ankrahmun|north.gate~east.gate:,node,33214,32820,7,
ankrahmun|north.gate~east.gate:,node,33223,32820,7,
ankrahmun|north.gate~east.gate:,node,33231,32820,7,
ankrahmun|north.gate~east.gate:,node,33231,32813,7,
ankrahmun|north.gate~east.gate:,node,33237,32809,7,
ankrahmun|north.gate~east.gate:,node,33239,32804,7,
ankrahmun|north.gate~east.gate:,stand,33239,32803,7,
ankrahmun|north.gate~east.gate:,stand,33239,32799,6,
ankrahmun|north.gate~east.gate:,node,33239,32798,7,

# --- ankrahmun|boat~north.gate: (25 waypoints) ---
ankrahmun|boat~north.gate:,node,33085,32883,6,
ankrahmun|boat~north.gate:,node,33085,32878,6,
ankrahmun|boat~north.gate:,stand,33084,32877,6,
ankrahmun|boat~north.gate:,node,33088,32872,7,
ankrahmun|boat~north.gate:,node,33090,32860,7,
ankrahmun|boat~north.gate:,node,33090,32851,7,
ankrahmun|boat~north.gate:,node,33104,32850,7,
ankrahmun|boat~north.gate:,node,33114,32850,7,
ankrahmun|boat~north.gate:,node,33116,32841,7,
ankrahmun|boat~north.gate:,node,33116,32833,7,
ankrahmun|boat~north.gate:,node,33120,32828,7,
ankrahmun|boat~north.gate:,node,33120,32815,7,
ankrahmun|boat~north.gate:,node,33121,32803,7,
ankrahmun|boat~north.gate:,node,33131,32802,7,
ankrahmun|boat~north.gate:,node,33137,32802,7,
ankrahmun|boat~north.gate:,node,33138,32795,7,
ankrahmun|boat~north.gate:,node,33139,32787,7,
ankrahmun|boat~north.gate:,node,33139,32781,7,
ankrahmun|boat~north.gate:,node,33146,32781,7,
ankrahmun|boat~north.gate:,node,33153,32781,7,
ankrahmun|boat~north.gate:,node,33153,32775,7,
ankrahmun|boat~north.gate:,node,33153,32767,7,
ankrahmun|boat~north.gate:,stand,33153,32766,7,
ankrahmun|boat~north.gate:,stand,33153,32762,6,
ankrahmun|boat~north.gate:,node,33153,32761,7,

# --- ankrahmun|depot~north.gate: (18 waypoints) ---
ankrahmun|depot~north.gate:,node,33127,32833,7,
ankrahmun|depot~north.gate:,node,33134,32832,7,
ankrahmun|depot~north.gate:,node,33140,32828,7,
ankrahmun|depot~north.gate:,node,33141,32822,7,
ankrahmun|depot~north.gate:,node,33141,32817,7,
ankrahmun|depot~north.gate:,node,33141,32811,7,
ankrahmun|depot~north.gate:,node,33141,32805,7,
ankrahmun|depot~north.gate:,node,33139,32802,7,
ankrahmun|depot~north.gate:,node,33139,32795,7,
ankrahmun|depot~north.gate:,node,33139,32787,7,
ankrahmun|depot~north.gate:,node,33139,32781,7,
ankrahmun|depot~north.gate:,node,33146,32781,7,
ankrahmun|depot~north.gate:,node,33153,32781,7,
ankrahmun|depot~north.gate:,node,33153,32775,7,
ankrahmun|depot~north.gate:,node,33153,32767,7,
ankrahmun|depot~north.gate:,stand,33153,32766,7,
ankrahmun|depot~north.gate:,stand,33153,32762,6,
ankrahmun|depot~north.gate:,node,33153,32761,7,

# --- ankrahmun|potions~north.gate: (16 waypoints) ---
ankrahmun|potions~north.gate:,stand,33131,32816,5,
ankrahmun|potions~north.gate:,node,33132,32817,6,
ankrahmun|potions~north.gate:,node,33132,32812,6,
ankrahmun|potions~north.gate:,node,33134,32806,6,
ankrahmun|potions~north.gate:,stand,33134,32805,6,
ankrahmun|potions~north.gate:,node,33138,32802,7,
ankrahmun|potions~north.gate:,node,33138,32795,7,
ankrahmun|potions~north.gate:,node,33139,32787,7,
ankrahmun|potions~north.gate:,node,33139,32781,7,
ankrahmun|potions~north.gate:,node,33146,32781,7,
ankrahmun|potions~north.gate:,node,33153,32781,7,
ankrahmun|potions~north.gate:,node,33153,32775,7,
ankrahmun|potions~north.gate:,node,33153,32767,7,
ankrahmun|potions~north.gate:,stand,33153,32766,7,
ankrahmun|potions~north.gate:,stand,33153,32762,6,
ankrahmun|potions~north.gate:,node,33153,32761,7,

# --- ankrahmun|runes~north.gate: (16 waypoints) ---
ankrahmun|runes~north.gate:,stand,33131,32816,5,
ankrahmun|runes~north.gate:,node,33132,32817,6,
ankrahmun|runes~north.gate:,node,33132,32812,6,
ankrahmun|runes~north.gate:,node,33134,32806,6,
ankrahmun|runes~north.gate:,stand,33134,32805,6,
ankrahmun|runes~north.gate:,node,33138,32802,7,
ankrahmun|runes~north.gate:,node,33138,32795,7,
ankrahmun|runes~north.gate:,node,33139,32787,7,
ankrahmun|runes~north.gate:,node,33139,32781,7,
ankrahmun|runes~north.gate:,node,33146,32781,7,
ankrahmun|runes~north.gate:,node,33153,32781,7,
ankrahmun|runes~north.gate:,node,33153,32775,7,
ankrahmun|runes~north.gate:,node,33153,32767,7,
ankrahmun|runes~north.gate:,stand,33153,32766,7,
ankrahmun|runes~north.gate:,stand,33153,32762,6,
ankrahmun|runes~north.gate:,node,33153,32761,7,

# --- ankrahmun|bank~north.gate: (14 waypoints) ---
ankrahmun|bank~north.gate:,node,33132,32812,6,
ankrahmun|bank~north.gate:,node,33134,32806,6,
ankrahmun|bank~north.gate:,stand,33134,32805,6,
ankrahmun|bank~north.gate:,node,33138,32802,7,
ankrahmun|bank~north.gate:,node,33138,32795,7,
ankrahmun|bank~north.gate:,node,33139,32787,7,
ankrahmun|bank~north.gate:,node,33139,32781,7,
ankrahmun|bank~north.gate:,node,33146,32781,7,
ankrahmun|bank~north.gate:,node,33153,32781,7,
ankrahmun|bank~north.gate:,node,33153,32775,7,
ankrahmun|bank~north.gate:,node,33153,32767,7,
ankrahmun|bank~north.gate:,stand,33153,32766,7,
ankrahmun|bank~north.gate:,stand,33153,32762,6,
ankrahmun|bank~north.gate:,node,33153,32761,7,

# --- ankrahmun|loot~north.gate: (13 waypoints) ---
ankrahmun|loot~north.gate:,node,33134,32806,6,
ankrahmun|loot~north.gate:,stand,33134,32805,6,
ankrahmun|loot~north.gate:,node,33138,32802,7,
ankrahmun|loot~north.gate:,node,33138,32795,7,
ankrahmun|loot~north.gate:,node,33139,32787,7,
ankrahmun|loot~north.gate:,node,33139,32781,7,
ankrahmun|loot~north.gate:,node,33146,32781,7,
ankrahmun|loot~north.gate:,node,33153,32781,7,
ankrahmun|loot~north.gate:,node,33153,32775,7,
ankrahmun|loot~north.gate:,node,33153,32767,7,
ankrahmun|loot~north.gate:,stand,33153,32766,7,
ankrahmun|loot~north.gate:,stand,33153,32762,6,
ankrahmun|loot~north.gate:,node,33153,32761,7,

# --- ankrahmun|food~north.gate: (15 waypoints) ---
ankrahmun|food~north.gate:,node,33132,32817,6,
ankrahmun|food~north.gate:,node,33132,32812,6,
ankrahmun|food~north.gate:,node,33134,32806,6,
ankrahmun|food~north.gate:,stand,33134,32805,6,
ankrahmun|food~north.gate:,node,33138,32802,7,
ankrahmun|food~north.gate:,node,33138,32795,7,
ankrahmun|food~north.gate:,node,33139,32787,7,
ankrahmun|food~north.gate:,node,33139,32781,7,
ankrahmun|food~north.gate:,node,33146,32781,7,
ankrahmun|food~north.gate:,node,33153,32781,7,
ankrahmun|food~north.gate:,node,33153,32775,7,
ankrahmun|food~north.gate:,node,33153,32767,7,
ankrahmun|food~north.gate:,stand,33153,32766,7,
ankrahmun|food~north.gate:,stand,33153,32762,6,
ankrahmun|food~north.gate:,node,33153,32761,7,

# --- ankrahmun|ammo~north.gate: (17 waypoints) ---
ankrahmun|ammo~north.gate:,node,33150,32810,4,
ankrahmun|ammo~north.gate:,stand,33149,32809,4,
ankrahmun|ammo~north.gate:,stand,33151,32809,5,
ankrahmun|ammo~north.gate:,node,33150,32807,6,
ankrahmun|ammo~north.gate:,stand,33150,32806,6,
ankrahmun|ammo~north.gate:,node,33147,32803,7,
ankrahmun|ammo~north.gate:,node,33139,32802,7,
ankrahmun|ammo~north.gate:,node,33139,32795,7,
ankrahmun|ammo~north.gate:,node,33139,32787,7,
ankrahmun|ammo~north.gate:,node,33139,32781,7,
ankrahmun|ammo~north.gate:,node,33146,32781,7,
ankrahmun|ammo~north.gate:,node,33153,32781,7,
ankrahmun|ammo~north.gate:,node,33153,32775,7,
ankrahmun|ammo~north.gate:,node,33153,32767,7,
ankrahmun|ammo~north.gate:,stand,33153,32766,7,
ankrahmun|ammo~north.gate:,stand,33153,32762,6,
ankrahmun|ammo~north.gate:,node,33153,32761,7,

# --- ankrahmun|trainers~north.gate: (20 waypoints) ---
ankrahmun|trainers~north.gate:,node,33167,32815,4,
ankrahmun|trainers~north.gate:,node,33161,32815,4,
ankrahmun|trainers~north.gate:,node,33154,32813,4,
ankrahmun|trainers~north.gate:,node,33150,32810,4,
ankrahmun|trainers~north.gate:,stand,33149,32809,4,
ankrahmun|trainers~north.gate:,stand,33151,32809,5,
ankrahmun|trainers~north.gate:,node,33150,32807,6,
ankrahmun|trainers~north.gate:,stand,33150,32806,6,
ankrahmun|trainers~north.gate:,node,33147,32803,7,
ankrahmun|trainers~north.gate:,node,33139,32802,7,
ankrahmun|trainers~north.gate:,node,33139,32795,7,
ankrahmun|trainers~north.gate:,node,33139,32787,7,
ankrahmun|trainers~north.gate:,node,33139,32781,7,
ankrahmun|trainers~north.gate:,node,33146,32781,7,
ankrahmun|trainers~north.gate:,node,33153,32781,7,
ankrahmun|trainers~north.gate:,node,33153,32775,7,
ankrahmun|trainers~north.gate:,node,33153,32767,7,
ankrahmun|trainers~north.gate:,stand,33153,32766,7,
ankrahmun|trainers~north.gate:,stand,33153,32762,6,
ankrahmun|trainers~north.gate:,node,33153,32761,7,

# --- ankrahmun|temple~north.gate: (23 waypoints) ---
ankrahmun|temple~north.gate:,node,33195,32851,8,
ankrahmun|temple~north.gate:,stand,33195,32850,8,
ankrahmun|temple~north.gate:,node,33196,32851,7,
ankrahmun|temple~north.gate:,node,33196,32859,7,
ankrahmun|temple~north.gate:,node,33187,32859,7,
ankrahmun|temple~north.gate:,node,33187,32852,7,
ankrahmun|temple~north.gate:,node,33186,32844,7,
ankrahmun|temple~north.gate:,node,33184,32839,7,
ankrahmun|temple~north.gate:,node,33184,32831,7,
ankrahmun|temple~north.gate:,node,33180,32823,7,
ankrahmun|temple~north.gate:,node,33177,32815,7,
ankrahmun|temple~north.gate:,node,33176,32806,7,
ankrahmun|temple~north.gate:,node,33172,32803,7,
ankrahmun|temple~north.gate:,node,33162,32802,7,
ankrahmun|temple~north.gate:,node,33161,32794,7,
ankrahmun|temple~north.gate:,node,33161,32786,7,
ankrahmun|temple~north.gate:,node,33160,32781,7,
ankrahmun|temple~north.gate:,node,33153,32781,7,
ankrahmun|temple~north.gate:,node,33153,32775,7,
ankrahmun|temple~north.gate:,node,33153,32767,7,
ankrahmun|temple~north.gate:,stand,33153,32766,7,
ankrahmun|temple~north.gate:,stand,33153,32762,6,
ankrahmun|temple~north.gate:,node,33153,32761,7,

# --- ankrahmun|west.gate~north.gate: (18 waypoints) ---
ankrahmun|west.gate~north.gate:,node,33087,32783,7,
ankrahmun|west.gate~north.gate:,stand,33087,32784,7,
ankrahmun|west.gate~north.gate:,stand,33087,32787,6,
ankrahmun|west.gate~north.gate:,node,33091,32791,7,
ankrahmun|west.gate~north.gate:,node,33099,32788,7,
ankrahmun|west.gate~north.gate:,node,33111,32788,7,
ankrahmun|west.gate~north.gate:,node,33119,32788,7,
ankrahmun|west.gate~north.gate:,node,33119,32784,7,
ankrahmun|west.gate~north.gate:,node,33127,32784,7,
ankrahmun|west.gate~north.gate:,node,33139,32784,7,
ankrahmun|west.gate~north.gate:,node,33139,32781,7,
ankrahmun|west.gate~north.gate:,node,33140,32775,7,
ankrahmun|west.gate~north.gate:,node,33140,32768,7,
ankrahmun|west.gate~north.gate:,node,33148,32768,7,
ankrahmun|west.gate~north.gate:,node,33153,32767,7,
ankrahmun|west.gate~north.gate:,stand,33153,32766,7,
ankrahmun|west.gate~north.gate:,stand,33153,32762,6,
ankrahmun|west.gate~north.gate:,node,33153,32761,7,

# --- ankrahmun|east.gate~north.gate: (23 waypoints) ---
ankrahmun|east.gate~north.gate:,node,33240,32798,7,
ankrahmun|east.gate~north.gate:,stand,33240,32799,7,
